Date,Open,High,Low,Close,Adj Close,Volume
2004-06-02,102.400002,103.059998,102.089996,102.839996,69.782898,5817300
2004-06-03,102.489998,102.989998,101.970001,102.129997,69.301132,7500200
2004-06-04,102.760002,103.199997,102.410004,102.660004,69.660728,4636700
2004-06-07,103.169998,104.089996,103.120003,103.980003,70.556442,5772300
2004-06-08,103.730003,104.489998,103.669998,104.470001,70.888985,5393400
2004-06-09,104.099998,104.400002,103.769997,103.949997,70.536064,5151600
2004-06-10,104.099998,104.250000,103.940002,104.250000,70.739624,3496100
2004-06-14,103.970001,103.970001,103.300003,103.599998,70.298615,4341700
2004-06-15,104.230003,104.510002,103.650002,104.110001,70.644638,7290000
2004-06-16,104.129997,104.150002,103.760002,103.989998,70.563217,3838200
2004-06-17,103.849998,104.129997,103.589996,103.949997,70.536064,2779500
2004-06-18,103.849998,104.529999,103.760002,104.220001,70.784004,3919400
2004-06-21,104.250000,104.550003,103.750000,103.809998,70.505531,4152200
2004-06-22,103.750000,104.209999,103.169998,104.169998,70.750084,4098600
2004-06-23,103.970001,105.029999,103.730003,104.930000,71.266212,4784400
2004-06-24,104.779999,105.050003,104.470001,104.610001,71.048889,4658200
2004-06-25,104.540001,104.989998,103.919998,104.050003,70.668526,3581100
2004-06-28,104.570000,104.790001,103.500000,103.620003,70.376495,6769100
2004-06-29,103.699997,104.449997,103.570000,104.300003,70.838303,5171000
2004-06-30,104.300003,104.889999,103.889999,104.629997,71.062401,6940800
2004-07-01,104.480003,104.650002,102.940002,103.260002,70.132011,10590600
2004-07-02,103.389999,103.489998,102.800003,103.029999,69.975731,4276300
2004-07-06,102.709999,102.910004,102.059998,102.339996,69.507103,6318600
2004-07-07,102.220001,102.919998,102.220001,102.599998,69.683716,5597800
2004-07-08,102.360001,102.900002,101.860001,102.070000,69.323814,8076400
2004-07-09,102.320000,102.620003,102.099998,102.370003,69.527519,3660200
2004-07-12,102.300003,102.790001,101.800003,102.570000,69.663353,5886500
2004-07-13,102.750000,102.800003,102.370003,102.570000,69.663353,3267000
2004-07-14,102.139999,103.089996,101.919998,102.279999,69.466377,7294700
2004-07-15,102.480003,102.540001,101.570000,101.610001,69.011353,4528300
2004-07-16,102.430000,102.489998,101.459999,101.699997,69.130318,5944900
2004-07-19,101.610001,101.690002,100.779999,100.949997,68.620491,9645400
2004-07-20,101.169998,102.150002,100.860001,101.900002,69.266266,5270600
2004-07-21,102.150002,102.550003,100.360001,100.400002,68.246635,9341600
2004-07-22,100.169998,100.970001,99.629997,100.519997,68.328232,11667800
2004-07-23,100.320000,100.330002,99.500000,99.820000,67.852356,6837100
2004-07-26,100.070000,100.250000,99.309998,99.779999,67.825150,8701800
2004-07-27,100.050003,101.209999,99.980003,100.949997,68.620491,7015800
2004-07-28,100.790001,101.690002,100.070000,101.379997,68.912788,9645100
2004-07-29,101.730003,101.889999,101.050003,101.540001,69.021568,7651300
2004-07-30,101.400002,101.800003,101.059998,101.750000,69.164345,3943800
2004-08-02,101.279999,102.230003,101.160004,101.940002,69.293388,6024000
2004-08-03,101.779999,101.940002,101.160004,101.250000,68.824409,5626400
2004-08-04,100.959999,101.879997,100.870003,101.400002,68.926376,5963500
2004-08-05,101.500000,101.500000,99.650002,99.720001,67.784401,8179900
2004-08-06,99.110001,99.379997,98.150002,98.370003,66.866722,9082800
2004-08-09,98.430000,98.839996,98.309998,98.419998,66.900726,5095100
2004-08-10,98.620003,99.720001,98.370003,99.570000,67.682442,7344300
2004-08-11,99.180000,99.860001,98.720001,99.709999,67.777565,6687400
2004-08-12,99.279999,99.480003,98.320000,98.580002,67.009468,6939400
2004-08-13,98.699997,98.900002,98.169998,98.699997,67.091049,4192700
2004-08-16,98.669998,100.029999,98.660004,99.800003,67.838799,5697000
2004-08-17,100.199997,100.589996,99.860001,100.250000,68.144653,5946900
2004-08-18,99.820000,101.300003,99.769997,101.220001,68.804039,6069000
2004-08-19,101.010002,101.180000,100.320000,100.849998,68.552528,5510900
2004-08-20,100.389999,101.440002,100.309998,101.250000,69.026314,5462800
2004-08-23,101.269997,101.449997,100.809998,100.900002,68.787720,4521700
2004-08-24,101.330002,101.570000,100.730003,101.220001,69.005867,3746000
2004-08-25,101.199997,102.160004,100.790001,101.879997,69.455795,6232300
2004-08-26,101.849998,102.080002,101.680000,101.870003,69.449005,4238800
2004-08-27,101.910004,102.250000,101.720001,102.160004,69.646690,2971100
2004-08-30,101.940002,102.089996,101.309998,101.410004,69.135414,4482800
2004-08-31,101.449997,101.910004,100.900002,101.889999,69.462646,5158700
2004-09-01,101.739998,102.260002,101.220001,101.879997,69.455795,4624300
2004-09-02,101.849998,103.239998,101.820000,103.040001,70.246628,4906000
2004-09-03,103.000000,103.389999,102.809998,102.860001,70.123970,5160900
2004-09-07,103.250000,103.820000,103.120003,103.639999,70.655632,4500100
2004-09-08,103.449997,103.769997,103.220001,103.489998,70.553436,5085900
2004-09-09,103.370003,103.570000,102.870003,103.000000,70.219315,5990800
2004-09-10,103.000000,103.379997,102.559998,103.230003,70.376175,3670200
2004-09-13,103.459999,103.720001,103.180000,103.500000,70.560226,4570500
2004-09-14,103.360001,103.629997,103.250000,103.500000,70.560226,3690100
2004-09-15,103.150002,103.199997,102.519997,102.540001,69.905777,6374500
2004-09-16,102.669998,103.099998,102.580002,102.750000,70.048935,5572200
2004-09-17,102.870003,103.300003,102.690002,103.010002,70.301414,4894400
2004-09-20,102.559998,102.699997,102.010002,102.150002,69.714546,6733300
2004-09-21,102.389999,102.879997,102.139999,102.370003,69.864670,6604900
2004-09-22,101.959999,102.000000,101.080002,101.099998,68.997917,8852700
2004-09-23,101.180000,101.220001,100.400002,100.449997,68.554344,7438900
2004-09-24,100.489998,100.940002,100.489998,100.720001,68.738602,5528200
2004-09-27,100.379997,100.580002,100.000000,100.160004,68.356430,5243000
2004-09-28,100.250000,101.150002,99.910004,100.889999,68.854645,8556800
2004-09-29,100.769997,101.489998,100.620003,101.470001,69.250481,7240800
2004-09-30,100.720001,101.070000,100.550003,100.870003,68.840935,6375100
2004-10-01,101.339996,102.190002,101.220001,102.160004,69.721321,7370500
2004-10-04,102.650002,102.879997,102.260002,102.309998,69.823723,5422400
2004-10-05,102.320000,102.370003,101.730003,102.040001,69.639458,5210500
2004-10-06,101.910004,102.650002,101.790001,102.639999,70.048927,5244700
2004-10-07,102.410004,102.430000,101.430000,101.440002,69.229996,6821900
2004-10-08,101.199997,101.730003,100.589996,100.699997,68.724930,7265900
2004-10-11,100.959999,101.250000,100.910004,101.139999,69.025223,3549500
2004-10-12,100.599998,101.250000,100.360001,101.050003,68.963799,5207100
2004-10-13,101.430000,101.470001,99.769997,100.080002,68.301788,7916000
2004-10-14,100.139999,100.239998,99.000000,99.180000,67.687561,8125100
2004-10-15,99.419998,99.949997,99.070000,99.470001,67.885498,7489800
2004-10-18,99.040001,99.800003,98.750000,99.629997,68.053535,9897800
2004-10-19,99.980003,100.370003,99.019997,99.099998,67.691505,9483600
2004-10-20,98.919998,99.089996,98.199997,98.889999,67.548058,9636600
2004-10-21,98.989998,99.250000,98.199997,98.940002,67.582199,12984900
2004-10-22,98.940002,99.040001,97.669998,97.760002,66.776253,10885700
2004-10-25,97.519997,97.970001,97.269997,97.680000,66.721550,8935700
2004-10-26,97.959999,99.099998,97.669998,99.080002,67.677841,8281200
2004-10-27,98.949997,100.370003,98.620003,100.139999,68.401909,10346700
2004-10-28,100.019997,100.650002,99.730003,100.269997,68.490738,7890500
2004-10-29,100.120003,100.639999,100.089996,100.379997,68.565804,5304700
2004-11-01,100.489998,100.970001,100.300003,100.709999,68.791214,6267300
2004-11-02,100.790001,101.529999,100.290001,100.529999,68.668289,7390000
2004-11-03,101.930000,102.370003,101.139999,101.709999,69.474327,10058100
2004-11-04,101.570000,103.449997,101.500000,103.320000,70.574051,9474700
2004-11-05,103.709999,104.430000,103.500000,104.220001,71.188782,8309800
2004-11-08,104.029999,104.330002,103.820000,104.290001,71.236588,5256900
2004-11-09,104.180000,104.580002,103.970001,104.209999,71.181923,6609300
2004-11-10,104.269997,104.809998,104.150002,104.389999,71.304916,5466600
2004-11-11,104.489998,105.260002,104.419998,105.089996,71.783066,4604100
2004-11-12,105.190002,105.760002,105.000000,105.650002,72.165588,4875200
2004-11-15,105.540001,105.839996,105.400002,105.730003,72.371590,4601700
2004-11-16,105.430000,105.470001,104.940002,105.129997,71.960915,8043800
2004-11-17,105.620003,106.260002,105.349998,105.900002,72.488007,6900900
2004-11-18,105.919998,106.099998,105.730003,106.000000,72.556442,4714100
2004-11-19,105.660004,105.699997,104.290001,104.570000,71.805214,6968500
2004-11-22,104.370003,105.000000,104.230003,104.800003,71.963120,8335900
2004-11-23,104.830002,105.029999,104.260002,104.989998,72.093597,7527500
2004-11-24,105.019997,105.150002,104.709999,105.029999,72.121086,6210400
2004-11-26,105.089996,105.349998,104.900002,104.919998,72.045578,1807300
2004-11-29,105.370003,105.510002,104.019997,104.470001,71.736549,9181300
2004-11-30,104.599998,104.760002,104.190002,104.330002,71.640404,7401100
2004-12-01,104.629997,105.860001,104.570000,105.669998,72.560524,8612600
2004-12-02,105.449997,106.269997,105.360001,105.839996,72.677216,8250700
2004-12-03,105.660004,106.389999,105.559998,105.690002,72.574303,7206400
2004-12-06,105.680000,105.730003,105.239998,105.349998,72.340813,3494200
2004-12-07,105.470001,105.629997,104.370003,104.410004,71.695366,7572700
2004-12-08,104.570000,105.059998,104.419998,105.010002,72.107307,7090100
2004-12-09,104.529999,105.599998,104.160004,105.379997,72.361389,8913400
2004-12-10,105.190002,105.750000,105.110001,105.500000,72.443810,5999500
2004-12-13,105.900002,106.459999,105.529999,106.449997,73.096123,7457100
2004-12-14,106.239998,106.949997,106.199997,106.760002,73.309044,5822400
2004-12-15,106.620003,107.059998,106.349998,106.849998,73.370850,9270700
2004-12-16,106.830002,107.290001,106.620003,107.160004,73.583649,8572800
2004-12-17,106.360001,106.980003,106.220001,106.529999,73.263824,8222200
2004-12-20,106.760002,107.150002,106.349998,106.620003,73.325752,6136000
2004-12-21,106.750000,107.470001,106.610001,107.419998,73.875999,8002500
2004-12-22,107.360001,108.129997,107.300003,108.010002,74.281723,6666000
2004-12-23,108.120003,108.550003,108.029999,108.150002,74.378006,3318100
2004-12-27,108.430000,108.559998,107.720001,107.760002,74.109795,5591200
2004-12-28,107.879997,108.470001,107.800003,108.400002,74.549942,3461100
2004-12-29,108.269997,108.309998,107.830002,108.239998,74.439896,4043900
2004-12-30,108.250000,108.410004,107.769997,107.849998,74.171692,2786600
2004-12-31,107.930000,108.190002,107.470001,107.510002,73.937889,4262800
2005-01-03,108.150002,108.589996,106.930000,107.320000,73.807152,11691300
2005-01-04,107.500000,107.599998,105.889999,106.300003,73.105713,10628300
2005-01-05,106.300003,106.779999,105.709999,105.709999,72.699959,10885300
2005-01-06,106.129997,106.660004,105.830002,106.040001,72.926895,8238900
2005-01-07,106.330002,106.500000,105.629997,105.839996,72.789375,8555700
2005-01-10,105.839996,106.629997,105.769997,106.199997,73.036934,6028100
2005-01-11,105.900002,105.910004,105.269997,105.519997,72.569199,7592600
2005-01-12,105.580002,106.230003,104.959999,106.029999,72.920059,10574200
2005-01-13,105.959999,106.099998,104.809998,104.949997,72.177284,7669700
2005-01-14,105.129997,105.650002,105.050003,105.440002,72.514252,5986900
2005-01-18,105.250000,106.290001,105.000000,106.160004,73.009460,6601700
2005-01-19,106.150002,106.250000,105.230003,105.250000,72.383553,6567900
2005-01-20,105.059998,105.480003,104.580002,104.760002,72.046638,8661700
2005-01-21,104.949997,105.029999,103.779999,103.839996,71.480797,7901200
2005-01-24,104.110001,104.309998,103.620003,103.750000,71.418808,9877700
2005-01-25,104.089996,105.010002,104.050003,104.589996,71.997002,9751100
2005-01-26,104.919998,105.250000,104.680000,104.790001,72.134697,7851200
2005-01-27,104.449997,104.830002,104.209999,104.570000,71.983284,8393800
2005-01-28,104.540001,104.650002,103.760002,104.440002,71.893784,7791600
2005-01-31,104.980003,105.050003,104.480003,104.800003,72.141624,5333900
2005-02-01,105.019997,105.639999,104.839996,105.400002,72.554634,4800300
2005-02-02,105.459999,106.129997,105.349998,105.879997,72.885063,4660100
2005-02-03,105.699997,105.949997,105.440002,105.900002,72.898849,4818700
2005-02-04,105.800003,107.209999,105.760002,107.000000,73.656021,6413300
2005-02-07,106.930000,107.269997,106.910004,107.010002,73.662910,3710300
2005-02-08,107.059998,107.419998,106.910004,107.250000,73.828110,5046500
2005-02-09,107.419998,107.480003,106.629997,106.739998,73.477036,7444900
2005-02-10,107.029999,107.699997,106.930000,107.500000,74.000183,5221000
2005-02-11,107.419998,108.389999,107.139999,108.089996,74.406349,4722600
2005-02-14,108.010002,108.120003,107.839996,107.980003,74.330627,3689300
2005-02-15,108.059998,108.610001,107.919998,108.470001,74.667938,4711000
2005-02-16,108.279999,108.680000,108.089996,108.449997,74.654152,4285800
2005-02-17,108.459999,108.559998,107.669998,107.720001,74.151566,5746600
2005-02-18,107.480003,107.839996,107.199997,107.809998,74.377953,4906500
2005-02-22,107.330002,107.669998,105.989998,106.010002,73.136139,8958900
2005-02-23,106.349998,106.949997,106.190002,106.830002,73.701851,6457800
2005-02-24,106.580002,107.550003,106.360001,107.410004,74.101959,7124200
2005-02-25,107.430000,108.419998,107.300003,108.360001,74.757393,4984900
2005-02-28,108.110001,108.980003,107.260002,107.699997,74.302063,7471500
2005-03-01,107.760002,108.489998,107.760002,108.230003,74.667763,5316000
2005-03-02,107.809998,108.690002,107.739998,108.070000,74.557365,7239700
2005-03-03,108.419998,108.669998,107.639999,108.250000,74.681534,7779800
2005-03-04,108.910004,109.610001,108.650002,109.540001,75.571442,6123100
2005-03-07,109.389999,109.830002,109.300003,109.330002,75.426598,4124200
2005-03-08,109.290001,109.519997,108.959999,109.160004,75.309326,7533400
2005-03-09,108.830002,109.230003,108.000000,108.010002,74.515915,5060900
2005-03-10,108.209999,108.730003,107.739998,108.470001,74.833305,5215200
2005-03-11,108.489998,108.809998,107.650002,107.839996,74.398621,3489300
2005-03-14,107.949997,108.160004,107.580002,108.139999,74.605637,3474500
2005-03-15,108.389999,108.480003,107.519997,107.570000,74.212379,3926400
2005-03-16,106.949997,107.110001,106.190002,106.349998,73.370735,6444500
2005-03-17,106.559998,106.680000,106.040001,106.290001,73.329346,4476200
2005-03-18,106.379997,106.440002,105.440002,105.959999,73.217400,10700300
2005-03-21,106.040001,106.120003,105.230003,105.419998,72.844238,7322400
2005-03-22,105.540001,106.029999,104.500000,104.529999,72.229233,7066800
2005-03-23,104.489998,105.550003,104.209999,104.410004,72.146332,7267500
2005-03-24,104.720001,105.150002,104.349998,104.440002,72.167046,5058600
2005-03-28,104.599998,105.230003,104.559998,104.760002,72.388184,4968200
2005-03-29,104.610001,105.129997,103.860001,104.070000,71.911354,7659600
2005-03-30,104.180000,105.389999,104.180000,105.339996,72.788948,5654100
2005-03-31,105.169998,105.320000,104.800003,104.989998,72.547089,7374200
2005-04-01,105.430000,105.620003,103.739998,104.050003,71.897545,7737700
2005-04-04,104.080002,104.820000,103.459999,104.220001,72.015030,11559300
2005-04-05,104.290001,104.680000,104.150002,104.589996,72.270721,4398700
2005-04-06,104.800003,105.239998,104.720001,105.019997,72.567802,4531300
2005-04-07,104.809998,105.580002,104.750000,105.519997,72.913315,3852800
2005-04-08,105.449997,105.540001,104.519997,104.540001,72.236160,3649600
2005-04-11,104.790001,104.809998,104.379997,104.470001,72.187782,3187600
2005-04-12,104.199997,105.300003,103.559998,104.989998,72.547089,9085300
2005-04-13,104.919998,105.220001,103.750000,103.980003,71.849174,8180200
2005-04-14,104.099998,104.169998,102.389999,102.400002,70.757423,10780100
2005-04-15,102.209999,102.599998,100.620003,100.699997,69.633057,12132300
2005-04-18,100.620003,101.010002,100.110001,100.550003,69.529404,13000100
2005-04-19,101.010002,101.500000,100.800003,101.250000,70.013359,7633400
2005-04-20,101.510002,101.779999,99.889999,100.139999,69.245834,12009900
2005-04-21,100.949997,102.290001,100.680000,102.120003,70.615021,7323400
2005-04-22,101.900002,102.160004,100.620003,101.830002,70.414452,6159600
2005-04-25,102.050003,102.580002,101.879997,102.400002,70.808586,4631900
2005-04-26,102.059998,102.620003,101.430000,101.510002,70.193176,6071100
2005-04-27,101.110001,102.169998,100.739998,101.900002,70.462807,10413200
2005-04-28,101.639999,101.830002,100.519997,100.519997,69.508606,7083400
2005-04-29,101.309998,101.980003,100.440002,101.879997,70.449028,10176500
2005-05-02,102.239998,102.599998,101.860001,102.580002,70.933075,5349200
2005-05-03,102.320000,103.080002,102.050003,102.889999,71.147400,7114100
2005-05-04,103.010002,103.930000,102.669998,103.769997,71.755981,8803600
2005-05-05,103.809998,104.080002,102.989998,103.500000,71.569221,8842100
2005-05-06,103.919998,104.050003,103.400002,103.430000,71.520828,5379900
2005-05-09,103.459999,103.879997,103.209999,103.750000,71.742096,3912600
2005-05-10,103.360001,103.489998,102.500000,102.699997,71.016037,6964900
2005-05-11,102.989998,103.250000,101.500000,103.019997,71.237297,7684300
2005-05-12,103.019997,103.339996,101.930000,101.930000,70.483597,5534400
2005-05-13,102.230003,102.470001,100.860001,101.669998,70.303833,11750400
2005-05-16,101.620003,102.709999,101.589996,102.639999,70.974571,5840400
2005-05-17,102.370003,103.550003,102.279999,103.489998,71.562332,5973700
2005-05-18,103.919998,105.059998,103.860001,104.839996,72.495895,8503700
2005-05-19,104.959999,105.199997,104.589996,105.139999,72.703285,5010200
2005-05-20,104.830002,104.849998,104.120003,104.629997,72.581871,6342600
2005-05-23,104.629997,105.500000,104.629997,105.220001,72.991158,5310900
2005-05-24,104.919998,105.129997,104.629997,104.830002,72.720619,5147900
2005-05-25,104.709999,104.709999,104.160004,104.589996,72.554176,5065900
2005-05-26,104.989998,105.349998,104.839996,105.269997,73.025810,4759800
2005-05-27,105.300003,105.440002,105.070000,105.370003,73.095230,2107100
2005-05-31,105.320000,105.349998,104.570000,104.629997,72.581871,5593300
2005-06-01,104.639999,105.830002,104.610001,105.330002,73.067505,7951400
2005-06-02,105.110001,105.559998,105.040001,105.470001,73.164536,3463700
2005-06-03,105.269997,105.440002,104.379997,104.720001,72.644325,5009600
2005-06-06,104.660004,104.989998,104.250000,104.629997,72.581871,2761400
2005-06-07,104.889999,105.739998,104.790001,104.879997,72.755280,6878900
2005-06-08,105.269997,105.410004,104.570000,104.800003,72.699837,6071000
2005-06-09,104.720001,105.239998,104.379997,104.980003,72.824684,4067300
2005-06-10,105.139999,105.379997,104.480003,105.169998,72.956497,5115500
2005-06-13,104.959999,105.940002,104.760002,105.339996,73.074394,4816100
2005-06-14,105.279999,105.910004,105.190002,105.570000,73.234016,4180400
2005-06-15,105.870003,105.919998,104.989998,105.739998,73.351883,6118100
2005-06-16,105.699997,106.019997,105.459999,105.779999,73.379608,6817800
2005-06-17,106.209999,106.510002,105.889999,106.040001,73.639389,7295800
2005-06-20,105.680000,106.269997,105.540001,105.959999,73.583801,3709900
2005-06-21,105.980003,106.199997,105.690002,106.000000,73.611618,3861400
2005-06-22,106.209999,106.330002,105.669998,106.019997,73.625420,3443200
2005-06-23,105.790001,105.870003,104.029999,104.050003,72.257431,12891900
2005-06-24,103.989998,104.019997,102.779999,102.860001,71.431023,9810400
2005-06-27,102.839996,103.260002,102.440002,102.949997,71.493530,9047400
2005-06-28,103.180000,104.000000,103.169998,103.980003,72.208801,6487600
2005-06-29,104.230003,104.250000,103.550003,103.599998,71.944923,5145900
2005-06-30,103.940002,104.070000,102.559998,102.750000,71.354614,9964300
2005-07-01,103.070000,103.449997,102.830002,103.120003,71.611549,6487600
2005-07-05,102.849998,103.870003,102.800003,103.629997,71.965759,4745900
2005-07-06,103.629997,103.849998,102.610001,102.669998,71.299088,8956200
2005-07-07,101.750000,103.199997,101.730003,103.139999,71.625420,13370400
2005-07-08,103.220001,104.629997,103.059998,104.559998,72.611534,8886100
2005-07-11,104.629997,105.379997,104.629997,105.239998,73.083786,6848700
2005-07-12,105.190002,105.489998,104.849998,105.099998,72.986557,6652800
2005-07-13,105.309998,105.660004,105.150002,105.629997,73.354630,6548000
2005-07-14,106.070000,106.570000,106.040001,106.419998,73.903229,10958900
2005-07-15,106.349998,106.459999,105.910004,106.290001,73.878265,4914200
2005-07-18,106.050003,106.250000,105.660004,105.919998,73.621056,6084600
2005-07-19,106.449997,106.589996,106.110001,106.500000,74.024170,3829200
2005-07-20,105.860001,106.889999,105.750000,106.690002,74.156265,5790600
2005-07-21,106.910004,106.989998,106.019997,106.190002,73.808723,8750400
2005-07-22,106.309998,106.550003,105.820000,106.480003,74.010300,5836600
2005-07-25,106.519997,106.849998,105.860001,106.129997,73.767044,5809400
2005-07-26,106.019997,106.199997,105.639999,105.820000,73.551552,5627100
2005-07-27,106.089996,106.459999,105.739998,106.349998,73.919960,7002400
2005-07-28,106.620003,107.129997,106.330002,107.070000,74.420410,6609300
2005-07-29,107.019997,107.160004,106.389999,106.629997,74.114525,5551000
2005-08-01,106.720001,106.720001,106.099998,106.190002,73.808723,4700800
2005-08-02,106.470001,107.000000,106.360001,106.709999,74.170151,4396000
2005-08-03,106.529999,107.040001,106.370003,107.000000,74.371719,3290700
2005-08-04,106.650002,106.730003,106.010002,106.120003,73.760048,5165000
2005-08-05,105.940002,106.089996,105.540001,105.650002,73.433365,7191400
2005-08-08,105.940002,106.050003,105.250000,105.540001,73.356926,6558200
2005-08-09,105.870003,106.430000,105.820000,106.269997,73.864334,5427100
2005-08-10,106.730003,107.330002,105.790001,106.239998,73.843491,8485100
2005-08-11,106.129997,107.000000,106.040001,106.870003,74.281380,5800000
2005-08-12,106.650002,106.680000,105.800003,106.010002,73.683670,5361800
2005-08-15,106.059998,106.699997,105.730003,106.620003,74.107613,4665800
2005-08-16,106.239998,106.400002,105.230003,105.400002,73.259628,6792700
2005-08-17,105.389999,106.110001,105.279999,105.680000,73.454201,6394900
2005-08-18,105.470001,106.169998,105.370003,105.760002,73.509850,6723200
2005-08-19,105.870003,106.199997,105.519997,105.730003,73.704346,4033600
2005-08-22,105.870003,106.379997,105.169998,105.660004,73.655586,6929700
2005-08-23,105.639999,105.730003,104.910004,105.279999,73.390625,6953900
2005-08-24,104.989998,105.500000,104.160004,104.180000,72.623810,9086400
2005-08-25,104.339996,104.589996,104.199997,104.459999,72.818993,5454900
2005-08-26,104.360001,104.389999,103.790001,103.900002,72.428627,5546700
2005-08-29,103.500000,104.809998,103.449997,104.639999,72.944534,6547200
2005-08-30,104.330002,104.330002,103.449997,104.000000,72.498360,8566800
2005-08-31,104.080002,104.980003,103.540001,104.889999,73.118805,9550100
2005-09-01,104.779999,105.190002,104.220001,104.599998,72.916641,7401300
2005-09-02,104.779999,104.930000,104.300003,104.599998,72.916641,11825500
2005-09-06,104.980003,105.930000,104.919998,105.830002,73.774033,10767100
2005-09-07,105.809998,106.370003,105.709999,106.230003,74.052849,7275000
2005-09-08,105.980003,106.290001,105.669998,105.910004,73.829811,5879000
2005-09-09,106.139999,106.930000,106.059998,106.760002,74.422318,7449900
2005-09-12,106.699997,107.010002,106.629997,106.809998,74.457199,4963100
2005-09-13,106.589996,106.809998,106.010002,106.110001,73.969231,6012100
2005-09-14,106.269997,106.410004,105.430000,105.570000,73.592842,6904700
2005-09-15,105.809998,105.900002,105.260002,105.660004,73.655586,7019500
2005-09-16,105.949997,106.379997,105.650002,106.230003,74.161659,6797100
2005-09-19,106.120003,106.150002,105.129997,105.540001,73.679962,8614000
2005-09-20,105.680000,105.970001,104.570000,104.720001,73.107529,11001900
2005-09-21,104.510002,104.510002,103.620003,103.720001,72.409378,10702800
2005-09-22,103.739998,104.400002,103.440002,104.040001,72.632813,7931300
2005-09-23,103.919998,104.500000,103.669998,104.099998,72.674728,4974300
2005-09-26,104.650002,105.029999,104.019997,104.440002,72.912025,6407000
2005-09-27,104.370003,104.900002,104.070000,104.529999,72.974876,8162900
2005-09-28,104.800003,105.040001,104.160004,104.699997,73.093529,6376500
2005-09-29,104.599998,105.550003,104.099998,105.400002,73.582237,9185600
2005-09-30,105.360001,105.790001,105.199997,105.750000,73.826576,4172600
2005-10-03,105.739998,106.010002,105.160004,105.279999,73.498482,5411100
2005-10-04,105.459999,105.639999,104.169998,104.169998,72.723564,6459100
2005-10-05,104.279999,104.349998,103.160004,103.220001,72.060318,8901800
2005-10-06,103.339996,103.709999,102.190002,102.900002,71.836945,11180100
2005-10-07,103.349998,103.510002,102.820000,102.970001,71.885780,6857700
2005-10-10,103.180000,103.239998,102.290001,102.320000,71.432007,5053100
2005-10-11,102.690002,103.180000,102.349998,102.529999,71.578621,7939900
2005-10-12,102.540001,103.120003,101.879997,102.029999,71.229591,16982500
2005-10-13,102.029999,102.440002,101.580002,101.959999,71.180695,8091400
2005-10-14,102.489998,102.970001,102.000000,102.830002,71.788063,8777900
2005-10-17,103.070000,103.639999,102.940002,103.500000,72.255844,10068700
2005-10-18,103.559998,103.760002,102.860001,102.870003,71.815979,4804500
2005-10-19,102.610001,104.349998,102.360001,104.309998,72.821251,12384800
2005-10-20,104.059998,104.379997,102.489998,102.779999,71.753166,10696000
2005-10-21,102.970001,103.050003,101.870003,102.139999,71.402222,10676100
2005-10-24,102.540001,103.839996,102.440002,103.750000,72.527733,11279400
2005-10-25,103.580002,104.059998,103.070000,103.730003,72.513687,6667100
2005-10-26,103.449997,104.260002,103.309998,103.529999,72.373909,7512100
2005-10-27,103.320000,103.419998,102.199997,102.339996,71.542007,5411400
2005-10-28,102.650002,103.959999,102.459999,103.839996,72.590652,8511100
2005-10-31,104.239998,104.790001,103.889999,103.910004,72.639557,5342600
2005-11-01,104.250000,104.480003,103.970001,104.139999,72.800323,5384200
2005-11-02,103.860001,104.889999,103.760002,104.699997,73.191803,6249000
2005-11-03,105.150002,105.589996,104.879997,105.239998,73.569290,6455800
2005-11-04,105.370003,105.489998,104.739998,105.190002,73.534332,4155600
2005-11-07,105.489998,105.870003,105.169998,105.610001,73.827972,3314800
2005-11-08,105.449997,105.739998,105.300003,105.599998,73.820953,3077000
2005-11-09,105.419998,106.110001,105.269997,105.599998,73.820953,4387700
2005-11-10,105.589996,106.680000,105.330002,106.580002,74.506088,7604300
2005-11-11,106.559998,107.110001,106.500000,107.019997,74.813629,3297100
2005-11-14,106.959999,107.239998,106.889999,107.199997,74.939499,3607500
2005-11-15,107.180000,107.570000,106.769997,107.120003,74.883545,7408600
2005-11-16,107.160004,107.349998,106.730003,107.040001,74.827675,6907300
2005-11-17,107.139999,107.480003,106.860001,107.379997,75.065331,5314800
2005-11-18,107.570000,107.699997,106.900002,107.529999,75.365280,8014000
2005-11-21,107.760002,108.300003,107.529999,108.160004,75.806808,5132900
2005-11-22,107.980003,108.739998,107.839996,108.639999,76.143280,7228500
2005-11-23,108.419998,109.459999,108.419998,109.180000,76.521759,5402800
2005-11-25,109.220001,109.500000,109.220001,109.330002,76.626892,1592000
2005-11-28,109.419998,109.489998,108.760002,109.040001,76.423622,7201700
2005-11-29,109.309998,109.589996,108.870003,108.889999,76.318443,6523900
2005-11-30,108.980003,109.279999,108.070000,108.220001,75.848839,6149900
2005-12-01,108.739998,109.389999,108.639999,109.059998,76.437683,5844300
2005-12-02,109.029999,109.260002,108.650002,108.820000,76.269409,5143600
2005-12-05,108.589996,108.760002,108.139999,108.389999,75.968018,4607400
2005-12-06,108.809998,109.279999,108.480003,108.699997,76.185318,5144600
2005-12-07,108.680000,108.730003,107.690002,108.099998,75.764763,8612400
2005-12-08,108.169998,108.529999,107.370003,107.639999,75.442360,7453200
2005-12-09,107.669998,108.110001,107.349998,107.739998,75.512489,5127800
2005-12-12,108.099998,108.199997,107.419998,107.720001,75.498413,5095700
2005-12-13,107.760002,108.790001,107.580002,108.389999,75.968018,7727900
