,lookback,n_units,batch_size,ln_rate,train_loss,val_loss,train_acc,val_acc,test_acc
49,10,64,500,0.005,"[-0.0609144009871497, -0.061127286993779714, -0.061192815294376604, -0.0612180337399183, -0.06122742316323675, -0.06123078865114994, -0.061232834493601195, -0.06123444933774016, -0.061235568959683684, -0.061236270069618196, -0.06123675299542291, -0.06123711448198559, -0.06123740071525222, -0.06123760122857336, -0.061237790949425205]","[-0.12690487504005432, -0.12700359523296356, -0.12704108655452728, -0.12705640494823456, -0.12706159055233002, -0.12706391513347626, -0.1270657330751419, -0.12706716358661652, -0.12706808745861053, -0.1270686835050583, -0.1270691305398941, -0.12706948816776276, -0.12706974148750305, -0.12706995010375977, -0.1270701140165329]","[0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8182831406593323
50,10,64,500,0.1,"[-0.06093969240715976, -0.06118479677792152, -0.06122057523275118, -0.06123042978724027, -0.061234830779963376, -0.06123659699674575, -0.06123756966374803, -0.06123803027214542, -0.06123823980398808, -0.06123839220025347, -0.06123847599852258, -0.06123851767705141, -0.06123857023895428, -0.06123862016127772, -0.06123861698873348]","[-0.126972958445549, -0.12704649567604065, -0.12706024944782257, -0.12706612050533295, -0.12706822156906128, -0.12706947326660156, -0.1270701289176941, -0.12707042694091797, -0.1270706057548523, -0.12707072496414185, -0.12707079946994781, -0.1270708441734314, -0.12707087397575378, -0.12707090377807617, -0.12707093358039856]","[0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8182831406593323
51,10,64,800,0.001,"[-0.060785596226034445, -0.06086982376930717, -0.06093531160310666, -0.06098537684951876, -0.06102531991352523, -0.0610571290815561, -0.06108341687652189, -0.06110492948379751, -0.061122691576381984, -0.061137510105944634, -0.06114999357090201, -0.06116061532918576, -0.0611696817358518, -0.06117744636242657, -0.061184146070993074]","[-0.12665563821792603, -0.12673012912273407, -0.12678739428520203, -0.1268322914838791, -0.12686830759048462, -0.12689794600009918, -0.12692220509052277, -0.1269422471523285, -0.126958966255188, -0.12697291374206543, -0.12698474526405334, -0.12699483335018158, -0.12700344622135162, -0.12701085209846497, -0.12701725959777832]","[0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8182831406593323
52,10,64,800,0.005,"[-0.060909454998332786, -0.06109138055148029, -0.06116444033180033, -0.06119765187921246, -0.06121328770656556, -0.061221649752967004, -0.061226878343822407, -0.06123014053075178, -0.06123201784816572, -0.061233226421608174, -0.061234195752444175, -0.06123498757360875, -0.061235584421641266, -0.06123601209183442, -0.06123636852944135]","[-0.12687556445598602, -0.12697438895702362, -0.12701945006847382, -0.12704023718833923, -0.12705054879188538, -0.1270570456981659, -0.12706106901168823, -0.12706339359283447, -0.1270647495985031, -0.12706583738327026, -0.1270667314529419, -0.12706738710403442, -0.1270679086446762, -0.12706831097602844, -0.1270686835050583]","[0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8182831406593323
53,10,64,800,0.1,"[-0.06084918279984763, -0.06113207230370166, -0.061203209594959326, -0.06121824702359564, -0.061228633110058106, -0.061233358980346396, -0.06123553443064887, -0.06123657317866939, -0.06123719731783537, -0.06123762727699338, -0.06123786841735064, -0.06123807499851865, -0.06123821251952703, -0.06123830261318365, -0.061238383459422265]","[-0.12690895795822144, -0.12702564895153046, -0.12704578042030334, -0.1270579844713211, -0.12706418335437775, -0.12706729769706726, -0.12706854939460754, -0.12706929445266724, -0.12706972658634186, -0.12707003951072693, -0.12707027792930603, -0.12707044184207916, -0.1270705610513687, -0.12707063555717468, -0.12707069516181946]","[0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8182831406593323
54,15,16,100,0.001,"[-0.06104257262329786, -0.061156304532106825, -0.06121838516622889, -0.061258262347949385, -0.0612846238624815, -0.061301550041445385, -0.06131211241148636, -0.06131871963124678, -0.061322878874265234, -0.061325560931128655, -0.06132733390191928, -0.061328562829476144, -0.061329415463933404, -0.06133002148101066, -0.06133050080453498]","[-0.12683874533321318, -0.12692480604292938, -0.12697644161255978, -0.1270103844819148, -0.12703236410631, -0.12704602097938075, -0.1270544201300289, -0.12705947532838222, -0.12706268508789947, -0.12706477898919122, -0.12706619056548862, -0.12706716646805652, -0.12706785274474003, -0.12706838078920354, -0.12706875471778997]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
55,15,16,100,0.005,"[-0.061209893498520476, -0.061316693815248215, -0.0613282902435178, -0.06133051881423363, -0.06133143157770484, -0.06133193726042849, -0.06133225239240206, -0.06133244233969103, -0.06133257961108667, -0.0613326857007984, -0.06133274140740573, -0.061332807579599635, -0.06133283290209568, -0.06133285272820218, -0.061332880601574186]","[-0.12703738637392034, -0.12706345220955695, -0.12706755389824756, -0.12706898506833703, -0.12706969587842404, -0.1270701233194678, -0.12707039466878986, -0.12707056113369558, -0.12707068445932798, -0.12707077287837287, -0.12707084071570338, -0.12707090032034815, -0.1270709250184054, -0.1270709640413358, -0.1270709763903644]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
56,15,16,100,0.1,"[-0.06129565063993141, -0.061332500337351804, -0.06133285302381024, -0.061332928010598885, -0.0613329347749141, -0.06133295637025428, -0.06133295472147114, -0.06133294657643135, -0.06133295653616394, -0.0613329663283149, -0.06133294649696273, -0.061332955385030925, -0.061332957369565635, -0.06133295101002045, -0.06133294400021177]","[-0.1270698727165138, -0.127070896368659, -0.12707098873939304, -0.12707100520476453, -0.12707103599500919, -0.12707104011135206, -0.12707104011135206, -0.12707104422769494, -0.12707104834403782, -0.12707104834403782, -0.12707104834403782, -0.12707104834403782, -0.12707104834403782, -0.12707104834403782, -0.12707104834403782]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
57,15,16,500,0.001,"[-0.06101052751854205, -0.061052679433487356, -0.06108671671692999, -0.06111473848488039, -0.061138137601889096, -0.061157960731249586, -0.06117550426950821, -0.06119089917494701, -0.061204689053388744, -0.061217085673258856, -0.06122826886544667, -0.06123825048024838, -0.061247271776665, -0.061255364873571895, -0.06126267147751955]","[-0.12676841020584106, -0.12680572271347046, -0.12683677673339844, -0.12686234712600708, -0.12688389420509338, -0.12690262496471405, -0.12691889703273773, -0.12693332135677338, -0.12694640457630157, -0.12695814669132233, -0.1269686073064804, -0.12697814404964447, -0.12698669731616974, -0.12699444591999054, -0.12700138986110687]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
58,15,16,500,0.005,"[-0.061084519498623334, -0.061195736894240745, -0.061256202367635876, -0.061290123141728915, -0.061307306611594795, -0.061316149739118725, -0.06132081729790046, -0.0613238221177688, -0.06132592948583456, -0.061327508149238735, -0.06132860424426886, -0.06132940833385174, -0.06132998145543612, -0.06133041584588192, -0.061330747034459746]","[-0.12689240276813507, -0.12697453796863556, -0.12701821327209473, -0.1270400583744049, -0.1270514726638794, -0.12705737352371216, -0.12706083059310913, -0.12706322968006134, -0.12706498801708221, -0.1270662248134613, -0.12706714868545532, -0.12706778943538666, -0.12706828117370605, -0.1270686686038971, -0.12706896662712097]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
59,15,16,500,0.1,"[-0.061204121949581, -0.06130837563138742, -0.061325253202364996, -0.06132937050782717, -0.061331422856220834, -0.061332142123809226, -0.061332531846486606, -0.06133266022572151, -0.06133274275522966, -0.06133280809109028, -0.06133282596563451, -0.061332855660181776, -0.061332873426950894, -0.06133288947435526, -0.061332898357739814]","[-0.12703171372413635, -0.12705957889556885, -0.1270657777786255, -0.12706904113292694, -0.12707003951072693, -0.12707051634788513, -0.12707069516181946, -0.12707078456878662, -0.1270708590745926, -0.12707090377807617, -0.12707093358039856, -0.12707094848155975, -0.12707096338272095, -0.12707097828388214, -0.12707097828388214]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
60,15,16,800,0.001,"[-0.06096426194103865, -0.06099580251253568, -0.061024494354541485, -0.061049892352177546, -0.061072853895334095, -0.06109293332466712, -0.061110961437225345, -0.061127492097707896, -0.06114249871327327, -0.061156211367163524, -0.06116885267771208, -0.061180405891858615, -0.06119086742401123, -0.061200820482694186, -0.06120994059870449]","[-0.12672345340251923, -0.12675310671329498, -0.1267797201871872, -0.12680335342884064, -0.12682445347309113, -0.12684336304664612, -0.12686045467853546, -0.12687602639198303, -0.1268901526927948, -0.12690319120883942, -0.12691518664360046, -0.12692616879940033, -0.1269364207983017, -0.1269458681344986, -0.1269545555114746]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
61,15,16,800,0.005,"[-0.06102732144869291, -0.061145973904058334, -0.06120691116039569, -0.061246828849499044, -0.06127459177604089, -0.06129343693072979, -0.06130536473714388, -0.061312839954357164, -0.06131777717516972, -0.06132120152773356, -0.06132359061224493, -0.06132531716273381, -0.06132658078120305, -0.0613274643314071, -0.06132810024114756]","[-0.12685763835906982, -0.12692776322364807, -0.12697282433509827, -0.12700389325618744, -0.12702539563179016, -0.12703937292099, -0.12704819440841675, -0.12705408036708832, -0.12705808877944946, -0.12706080079078674, -0.12706278264522552, -0.12706421315670013, -0.12706516683101654, -0.12706585228443146, -0.12706638872623444]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
62,15,16,800,0.1,"[-0.06115151185255784, -0.06128526926040649, -0.06131597528090844, -0.061324891677269566, -0.06132868213160411, -0.061330944758195144, -0.0613317152111659, -0.06133218086682833, -0.06133242937234732, -0.06133259718234722, -0.06133268755757688, -0.06133275381963498, -0.06133280442311213, -0.06133280900808481, -0.06133282734797551]","[-0.12701071798801422, -0.12704762816429138, -0.12706156075000763, -0.1270662099123001, -0.1270686239004135, -0.1270696371793747, -0.12707017362117767, -0.12707050144672394, -0.12707066535949707, -0.12707075476646423, -0.127070814371109, -0.12707087397575378, -0.12707090377807617, -0.12707091867923737, -0.12707093358039856]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
63,15,32,100,0.001,"[-0.06107871440740732, -0.0612205568589091, -0.06127453786667991, -0.06129935220255552, -0.06131220571612805, -0.06131937468187691, -0.0613235377199649, -0.06132608881363502, -0.06132771749116028, -0.06132881266801353, -0.061329566376515196, -0.06133013356505986, -0.06133055360385417, -0.06133091446975483, -0.06133119132809952]","[-0.1269072546155413, -0.1269903522170051, -0.12702612191932636, -0.12704371615668028, -0.1270533543265327, -0.12705894119173125, -0.12706231362911877, -0.12706441642171112, -0.12706586817351495, -0.12706682711675021, -0.12706757447996192, -0.12706812080098778, -0.12706855812125442, -0.12706893188518714, -0.1270692009293572]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
64,15,32,100,0.005,"[-0.06121356374137227, -0.061323573664986517, -0.06132963016449279, -0.06133122673298273, -0.06133199664240447, -0.06133237163258995, -0.06133258996181107, -0.061332719294839626, -0.06133279696811524, -0.06133284920575543, -0.06133288206539459, -0.06133290959747505, -0.06133292481901538, -0.0613329486970802, -0.061332941019536784]","[-0.12705148863528973, -0.12706597355189245, -0.1270686508212959, -0.1270697167894458, -0.12707025915878253, -0.12707055504150813, -0.12707072150641383, -0.12707084071570338, -0.12707090443669103, -0.12707095992499293, -0.1270709805067073, -0.1270709928557359, -0.12707102776232346, -0.12707103599500919, -0.12707104011135206]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
65,15,32,100,0.1,"[-0.06127712727768365, -0.0613322821590775, -0.06133282626579903, -0.06133291016924825, -0.061332928340446694, -0.06133294212306758, -0.061332934529666386, -0.06133295185753115, -0.06133295796201493, -0.06133294921031123, -0.06133297103199573, -0.06133295394321579, -0.06133295018423486, -0.06133294700217539, -0.06133295859151665]","[-0.1270692274386053, -0.12707084697254456, -0.1270709805067073, -0.12707099697207877, -0.12707103187866634, -0.12707104011135206, -0.12707104011135206, -0.12707104422769494, -0.12707104834403782, -0.12707104834403782, -0.12707104834403782, -0.12707104834403782, -0.12707104834403782, -0.12707104834403782, -0.12707104834403782]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
66,15,32,500,0.001,"[-0.06095703863180601, -0.06102723284409596, -0.061080269750583775, -0.06112251316125576, -0.06115650397595555, -0.061184170154424816, -0.06120682163880421, -0.06122560799121857, -0.06124113012964909, -0.06125410044422516, -0.06126497077247432, -0.06127406914646809, -0.061281656511710025, -0.061288040704452075, -0.06129339480629334]","[-0.12671543657779694, -0.12677927315235138, -0.12682849168777466, -0.12686756253242493, -0.12689955532550812, -0.12692584097385406, -0.12694744765758514, -0.12696534395217896, -0.12698031961917877, -0.1269928216934204, -0.1270032525062561, -0.12701202929019928, -0.1270194947719574, -0.12702573835849762, -0.12703099846839905]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
67,15,32,500,0.005,"[-0.061078752749241315, -0.06122160731599881, -0.0612771946650285, -0.06130261833851154, -0.06131492325892815, -0.061321609295331515, -0.06132542604011458, -0.06132736916725452, -0.06132860266699516, -0.06132941521131075, -0.06133006111933635, -0.06133054196834564, -0.061330909414104656, -0.06133121309372095, -0.0613314660614693]","[-0.1269126981496811, -0.12699386477470398, -0.12703099846839905, -0.12704811990261078, -0.12705667316913605, -0.12706175446510315, -0.12706425786018372, -0.12706583738327026, -0.1270669549703598, -0.12706774473190308, -0.12706831097602844, -0.12706872820854187, -0.12706907093524933, -0.12706933915615082, -0.12706957757472992]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
68,15,32,500,0.1,"[-0.06109303436600245, -0.06129171756597666, -0.06132167387284845, -0.06132811623123976, -0.06133070674080115, -0.06133195381824827, -0.061332348110454404, -0.06133254445516146, -0.06133268726077727, -0.06133277026506571, -0.06133281726103563, -0.06133284448431088, -0.06133286425700554, -0.061332881450653076, -0.06133289856575612]","[-0.12699797749519348, -0.12705515325069427, -0.12706489861011505, -0.12706784904003143, -0.12706969678401947, -0.12707027792930603, -0.12707054615020752, -0.12707072496414185, -0.127070814371109, -0.12707087397575378, -0.12707091867923737, -0.12707093358039856, -0.12707094848155975, -0.12707096338272095, -0.12707097828388214]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
69,15,32,800,0.001,"[-0.060917738767770624, -0.06096873833582951, -0.06101179214624258, -0.06104778326474703, -0.06107839666880094, -0.06110513439545265, -0.061128425598144534, -0.06114902609529404, -0.061167186957139234, -0.061183359072758604, -0.061197683759606804, -0.061210482854109544, -0.0612219608059744, -0.06123212484213022, -0.061241273238108705]","[-0.12667645514011383, -0.1267247051000595, -0.1267646998167038, -0.12679825723171234, -0.1268274337053299, -0.12685272097587585, -0.12687501311302185, -0.12689465284347534, -0.1269119530916214, -0.1269271969795227, -0.12694092094898224, -0.1269533485174179, -0.12696439027786255, -0.12697412073612213, -0.1269827038049698]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
70,15,32,800,0.005,"[-0.06104004528628698, -0.06117263115369356, -0.061237527773930475, -0.06127223424040354, -0.061293402084937464, -0.06130735599077665, -0.06131597665640024, -0.06132092291859758, -0.06132378446719975, -0.06132568744444423, -0.06132702460655799, -0.06132795443901649, -0.0613286255280295, -0.06132918642117427, -0.06132965271289532]","[-0.12687775492668152, -0.12695743143558502, -0.12699982523918152, -0.12702372670173645, -0.12703970074653625, -0.12705004215240479, -0.1270560324192047, -0.12705975770950317, -0.12706215679645538, -0.12706376612186432, -0.12706497311592102, -0.12706583738327026, -0.127066507935524, -0.12706708908081055, -0.12706756591796875]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
71,15,32,800,0.1,"[-0.06105912832113413, -0.06125305065741906, -0.06131147237924429, -0.06132269914333637, -0.061327423957677984, -0.061329243733332706, -0.06133075769131, -0.06133157656742976, -0.061332137736163674, -0.06133242478737464, -0.061332586952034245, -0.0613326934667734, -0.061332762241363525, -0.06133281042811387, -0.06133284568786621]","[-0.12694981694221497, -0.1270398050546646, -0.12705783545970917, -0.12706460058689117, -0.1270667165517807, -0.12706850469112396, -0.1270693987607956, -0.12707006931304932, -0.12707039713859558, -0.1270706057548523, -0.12707072496414185, -0.127070814371109, -0.12707087397575378, -0.12707090377807617, -0.12707093358039856]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
72,15,64,100,0.001,"[-0.06105928873562684, -0.061234031024147186, -0.06128903858591982, -0.06131073803889404, -0.061320178143264806, -0.06132484647063952, -0.06132727640376218, -0.06132870382625697, -0.06132959022515934, -0.06133024468585273, -0.06133071265663742, -0.061331067488691375, -0.061331372151160114, -0.06133159274441263, -0.06133179328789993]","[-0.12691585414976045, -0.1270068116609563, -0.1270403585381271, -0.1270542436212466, -0.12706075090071114, -0.12706401334941717, -0.12706582733939364, -0.12706700033245824, -0.12706776449034884, -0.12706834176627313, -0.1270687937407204, -0.12706912453003352, -0.12706941629641622, -0.1270696423659667, -0.12706985197014573]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
73,15,64,100,0.005,"[-0.06121912878150817, -0.061326729649548585, -0.06133096221906971, -0.06133206957118511, -0.061332488976992096, -0.061332686707197145, -0.061332808113791125, -0.06133287212053172, -0.06133291399403399, -0.061332927723321204, -0.06133295314736643, -0.06133294821020391, -0.061332947932756864, -0.06133296430331386, -0.06133294990090495]","[-0.12705847555102565, -0.12706778820048378, -0.1270696632769885, -0.12707035367001487, -0.12707067425079768, -0.12707083659936053, -0.12707091678571963, -0.12707097227402156, -0.12707098873939304, -0.12707102776232346, -0.12707103599500919, -0.12707104011135206, -0.12707104422769494, -0.12707104422769494, -0.12707104834403782]","[0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154, 0.79046154]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8195067048072815
