,lookback,n_units,batch_size,ln_rate,train_loss,val_loss,train_acc,val_acc,test_acc
20,5,64,100,0.1,"[0.10928216349053052, 0.10922354794627047, 0.10922311818310858, 0.10922306611984538, 0.10922308396245184, 0.10922308038780924, 0.10922307512029329, 0.10922308534590114, 0.10922307514163097, 0.10922309008927904, 0.10922306189234134, 0.10922307817525964, 0.10922307569138033, 0.109223062157236, 0.10922305850384496]","[0.03776805917832664, 0.03776669703575303, 0.03776660132928937, 0.037766589581110586, 0.037766587469030395, 0.03776658628729807, 0.03776658557980916, 0.03776658515058824, 0.03776658487052311, 0.03776658468333127, 0.03776658456232503, 0.0377665844850916, 0.03776658443318943, 0.037766584400060046, 0.0377665843770026]","[0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5944609045982361
21,5,64,500,0.001,"[0.10966820943437211, 0.109548164250916, 0.10946568576236294, 0.10940910120532937, 0.10936870492280346, 0.10933868770730006, 0.10931627033916239, 0.10929909675088648, 0.10928569085998079, 0.10927515359161252, 0.10926678103126891, 0.10926014429902377, 0.1092547189495335, 0.10925032836321281, 0.1092468016359904]","[0.038183651864528656, 0.038085635751485825, 0.03801745921373367, 0.037968020886182785, 0.03793076425790787, 0.03790191188454628, 0.03787924349308014, 0.03786102309823036, 0.03784637153148651, 0.037834495306015015, 0.03782469406723976, 0.037816647440195084, 0.037810068577528, 0.037804462015628815, 0.03779976814985275]","[0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5944609045982361
22,5,64,500,0.005,"[0.10951050605675945, 0.10930997500680897, 0.10925426798528187, 0.10923851220166847, 0.10923295049634699, 0.10922946117512167, 0.10922731344654082, 0.10922609494157033, 0.1092253663938109, 0.10922482732224138, 0.10922446969437273, 0.10922423023406712, 0.10922400061398337, 0.10922383363932779, 0.10922369973300254]","[0.03793356940150261, 0.037828948348760605, 0.037794142961502075, 0.03778281807899475, 0.03777710348367691, 0.03777366504073143, 0.03777176886796951, 0.03777065500617027, 0.03776982054114342, 0.037769198417663574, 0.03776872903108597, 0.037768345326185226, 0.03776804730296135, 0.03776780515909195, 0.037767600268125534]","[0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5944609045982361
23,5,64,500,0.1,"[0.10949939744521493, 0.10926131495874222, 0.10923516842192166, 0.10922725753833169, 0.10922494367377399, 0.10922400908519143, 0.10922356888855973, 0.10922334863714976, 0.10922323542205517, 0.10922316492420353, 0.10922314446062258, 0.10922312870239538, 0.1092231077690647, 0.10922309460297022, 0.10922309307202901]","[0.03783527389168739, 0.03778477758169174, 0.03777315840125084, 0.03776933252811432, 0.037767887115478516, 0.03776726499199867, 0.03776698559522629, 0.037766844034194946, 0.03776676207780838, 0.0377667136490345, 0.03776668757200241, 0.03776667267084122, 0.03776666149497032, 0.037766654044389725, 0.03776664659380913]","[0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5944609045982361
24,5,64,800,0.001,"[0.1096326256655667, 0.10956169195371131, 0.10950381380237945, 0.10945817638405483, 0.10942243509096643, 0.10939347743988037, 0.1093693442948877, 0.10934939245655112, 0.10933270887152789, 0.10931862492675651, 0.10930665633449815, 0.10929652966865122, 0.1092878469865616, 0.10928040906174542, 0.10927410035917204]","[0.0381750762462616, 0.038112010806798935, 0.038061581552028656, 0.03802091255784035, 0.037987083196640015, 0.03795851394534111, 0.03793454170227051, 0.03791405260562897, 0.037896450608968735, 0.037881262600421906, 0.03786833584308624, 0.03785709664225578, 0.03784738853573799, 0.03783903270959854, 0.037831712514162064]","[0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5944609045982361
25,5,64,800,0.005,"[0.10956118429360324, 0.10937568177915599, 0.10929756376841297, 0.1092630577822254, 0.10924801638681594, 0.10924039897611082, 0.10923547751895368, 0.10923216930807453, 0.10923001843772523, 0.10922861170687087, 0.10922752137053503, 0.10922672619847007, 0.10922609249206439, 0.10922566787918833, 0.1092252664879297]","[0.03799639269709587, 0.03788614645600319, 0.03783327341079712, 0.037808146327733994, 0.037795376032590866, 0.03778718784451485, 0.03778143599629402, 0.03777787834405899, 0.03777563199400902, 0.0377739742398262, 0.037772662937641144, 0.03777165338397026, 0.03777090460062027, 0.03777031600475311, 0.03776980936527252]","[0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5944609045982361
26,5,64,800,0.1,"[0.10950838825474046, 0.1092947145847425, 0.10925149141925655, 0.10923748421391045, 0.10923033952713013, 0.10922692573233826, 0.10922519488244004, 0.10922439416793928, 0.10922389569347851, 0.10922354582237871, 0.10922341273255544, 0.10922325841368061, 0.10922320942356162, 0.10922318518365899, 0.10922311838359049]","[0.03788308799266815, 0.03780405968427658, 0.03778652474284172, 0.037775661796331406, 0.037771593779325485, 0.03776918724179268, 0.037768278270959854, 0.037767644971609116, 0.03776726871728897, 0.03776702657341957, 0.03776688873767853, 0.037766799330711365, 0.03776674345135689, 0.0377667061984539, 0.03776668384671211]","[0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562, 0.5983562]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5944609045982361
27,10,16,100,0.001,"[0.10537902808843043, 0.10527358694344252, 0.10522623375744929, 0.10520269921534858, 0.10519031756188836, 0.10518327377177766, 0.10517896088564202, 0.1051761036805245, 0.10517412558694861, 0.10517268359088768, 0.10517162411628272, 0.1051707865800532, 0.1051701366877389, 0.10516960179138077, 0.10516917285260227]","[0.03792186210899995, 0.0378544313191973, 0.03782043580723963, 0.037802462727063696, 0.037792032621322046, 0.03778569722422178, 0.03778150706017778, 0.037778564470078844, 0.03777640764397587, 0.03777483767185608, 0.037773605571193664, 0.03777261726053676, 0.03777183416833606, 0.03777114340525523, 0.03777059170660246]","[0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5954274535179138
28,10,16,100,0.005,"[0.10524958707072632, 0.10517494492494645, 0.1051689533314183, 0.10516751163430665, 0.10516690490124204, 0.10516662623820154, 0.10516647995795268, 0.10516639208501731, 0.10516635539316586, 0.10516633398802573, 0.1051662778298606, 0.10516625029169702, 0.105166255237868, 0.10516623870506966, 0.10516624709614125]","[0.03779208153738796, 0.03777282848269293, 0.03776953873457522, 0.03776815508890336, 0.03776736007272421, 0.037767092984925706, 0.03776687219204507, 0.03776679970527183, 0.037766697585601104, 0.03776668068443208, 0.03776660924233605, 0.03776659808918824, 0.03776659556051759, 0.03776658675842706, 0.03776658583772304]","[0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5954274535179138
29,10,16,100,0.1,"[0.10519709762068279, 0.10516646296656497, 0.10516625525061635, 0.10516625278032422, 0.10516623517093807, 0.10516624263806684, 0.1051662406842919, 0.10516625619182357, 0.10516624035425863, 0.10516625536452717, 0.1051662480713044, 0.10516623983471506, 0.10516624072245254, 0.10516623795162845, 0.10516624231701134]","[0.03776738552061334, 0.037766643323022216, 0.03776659725131835, 0.03776658732017738, 0.037766586049558085, 0.0377665853459695, 0.03776658493955377, 0.03776658470753417, 0.03776658455474165, 0.03776658446037596, 0.03776658440861556, 0.03776658437771314, 0.0377665843593749, 0.03776658434754428, 0.037766584340672184]","[0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5954274535179138
30,10,16,500,0.001,"[0.1054497332566396, 0.10540914063345748, 0.10537548040248075, 0.10534718107375915, 0.1053231773471309, 0.10530292857003964, 0.10528584271260577, 0.10527128517750359, 0.1052589006262061, 0.10524836329766261, 0.10523946547009011, 0.10523180911151868, 0.10522521746396604, 0.10521947119298132, 0.10521449019879471]","[0.038046885281801224, 0.0380108505487442, 0.03798014298081398, 0.037954121828079224, 0.03793184831738472, 0.037912748754024506, 0.0378960445523262, 0.037881605327129364, 0.03786906227469444, 0.03785822540521622, 0.03784899041056633, 0.03784111142158508, 0.037834227085113525, 0.03782816231250763, 0.037822820246219635]","[0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5954274535179138
31,10,16,500,0.005,"[0.10538104358657784, 0.10526910252204492, 0.10522089908806548, 0.10519882995732363, 0.10518701899852936, 0.10518027551789015, 0.10517631710311513, 0.10517381035578431, 0.10517214461874817, 0.10517093302127592, 0.10517011901723995, 0.10516945208296363, 0.10516897063646133, 0.105168569787049, 0.10516827415536951]","[0.03793789818882942, 0.03785943239927292, 0.03782142698764801, 0.0378020703792572, 0.037790730595588684, 0.03778368607163429, 0.03777926042675972, 0.037776414304971695, 0.03777429834008217, 0.03777281939983368, 0.03777168318629265, 0.037770867347717285, 0.03777025267481804, 0.03776972368359566, 0.037769339978694916]","[0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5954274535179138
32,10,16,500,0.1,"[0.10528005706593496, 0.10518180201120761, 0.10517059301316166, 0.10516793668188348, 0.10516706732483722, 0.10516672660886381, 0.10516651439773039, 0.10516638466155742, 0.1051663132192493, 0.10516632073373625, 0.10516630117212958, 0.10516627911677576, 0.10516628925528873, 0.10516627678655302, 0.10516626244750697]","[0.037795279175043106, 0.03777424618601799, 0.03776935860514641, 0.03776821121573448, 0.0377674475312233, 0.03776698186993599, 0.03776683285832405, 0.03776676580309868, 0.037766728550195694, 0.037766702473163605, 0.037766680121421814, 0.03776666522026062, 0.03776665776968002, 0.037766650319099426, 0.03776664659380913]","[0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5954274535179138
33,10,16,800,0.001,"[0.10545037541696892, 0.10542275188988987, 0.1053983405211989, 0.10537718864993303, 0.10535857817273081, 0.105342172239543, 0.10532748815699369, 0.10531412179623979, 0.10530212803632634, 0.10529112779063943, 0.10528111776697292, 0.10527191608530995, 0.10526356107168237, 0.10525594841796185, 0.10524893708435105]","[0.038047805428504944, 0.038022108376026154, 0.03799964860081673, 0.03798000141978264, 0.03796251863241196, 0.03794684633612633, 0.03793258219957352, 0.037919677793979645, 0.0379079133272171, 0.0378972664475441, 0.037887491285800934, 0.03787853941321373, 0.037870343774557114, 0.037862833589315414, 0.03785604238510132]","[0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5954274535179138
34,10,16,800,0.005,"[0.10536975576063243, 0.10529484261537612, 0.10525028710938215, 0.10522273491472361, 0.10520466293408874, 0.10519309557852734, 0.10518556744039419, 0.10518068379744254, 0.1051774890007469, 0.10517521993613538, 0.1051735591823018, 0.10517221730105344, 0.10517126148047924, 0.10517047429444532, 0.10516990582229996]","[0.03793752193450928, 0.03788208216428757, 0.03784620761871338, 0.03782246261835098, 0.03780685365200043, 0.037796251475811005, 0.0377889983355999, 0.037783946841955185, 0.03778032585978508, 0.037777602672576904, 0.03777553513646126, 0.03777395933866501, 0.03777274489402771, 0.037771791219711304, 0.037771061062812805]","[0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5954274535179138
35,10,16,800,0.1,"[0.10528879466534315, 0.1051970738687633, 0.1051776880787322, 0.10517134297695344, 0.10516869985027077, 0.10516757523163192, 0.10516704478913047, 0.10516685100249303, 0.1051665629542577, 0.10516654222753967, 0.10516639934809283, 0.10516635627985328, 0.10516633810820403, 0.10516630912350365, 0.10516629845353638]","[0.037812236696481705, 0.037783410400152206, 0.03777370601892471, 0.03777007758617401, 0.03776887059211731, 0.03776789829134941, 0.03776742145419121, 0.037767209112644196, 0.03776697441935539, 0.037766844034194946, 0.037766773253679276, 0.037766728550195694, 0.037766698747873306, 0.037766680121421814, 0.03776666894555092]","[0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5954274535179138
36,10,32,100,0.001,"[0.10543469916240265, 0.10528018674114559, 0.10522225844253104, 0.10519661017659565, 0.10518443930183867, 0.10517830732181613, 0.10517490155412336, 0.10517282583170205, 0.1051714221902366, 0.1051704308664401, 0.10516969988151467, 0.1051691298211882, 0.10516866571455172, 0.10516829901107871, 0.10516799066727638]","[0.0379562043241372, 0.0378640315816147, 0.037822091184334834, 0.0378004766699171, 0.037789002739668946, 0.03778239782674386, 0.037778375565950435, 0.03777565576374713, 0.03777371990139808, 0.03777238615731029, 0.03777136742679306, 0.0377705700878462, 0.03776991565695058, 0.03776942138706388, 0.037768982520245416]","[0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5954274535179138
37,10,32,100,0.005,"[0.10527996397469834, 0.10517526644457545, 0.1051695821292506, 0.10516783648230575, 0.10516705606184477, 0.1051666725156075, 0.10516647831143416, 0.1051663759020572, 0.10516631726020353, 0.10516626660944081, 0.10516626941496522, 0.10516625923285779, 0.10516623348769256, 0.1051662432320705, 0.1051662326349643]","[0.037788080504998364, 0.03777314303562907, 0.03776952347885894, 0.037768027445151474, 0.03776733337369967, 0.03776699909275154, 0.03776678144489784, 0.037766704628728213, 0.03776664975985161, 0.03776659923173571, 0.03776659595739158, 0.037766586922556966, 0.03776658583152352, 0.037766585175463635, 0.03776658483265679]","[0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5954274535179138
38,10,32,100,0.1,"[0.10521616687630356, 0.10516666589568868, 0.1051663091756828, 0.10516628650533213, 0.1051662321443911, 0.10516624297788277, 0.10516626130494891, 0.10516625976589257, 0.10516624968348566, 0.10516624506281891, 0.10516624336881727, 0.10516624350933708, 0.10516623769806545, 0.10516624447710744, 0.1051662509225578]","[0.03776819468192053, 0.03776672795745632, 0.03776665350744126, 0.0377666092402963, 0.03776659777452938, 0.03776659575319281, 0.03776658706022003, 0.03776658622455854, 0.03776658571216448, 0.037766585355017986, 0.037766585073833, 0.03776658487705724, 0.037766584734312304, 0.037766584642018944, 0.037766584557391354]","[0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5954274535179138
39,10,32,500,0.001,"[0.10553807314914564, 0.10546253406952438, 0.10540536646980317, 0.10536177147726626, 0.10532741273136297, 0.10530052899427084, 0.10527870157128008, 0.10526093896207737, 0.1052465491644867, 0.10523476549750002, 0.10522507529690432, 0.10521708860155322, 0.10521048658996289, 0.10520493918812651, 0.10520031727308762]","[0.038103215396404266, 0.038044046610593796, 0.037997808307409286, 0.03796082362532616, 0.037930749356746674, 0.03790604695677757, 0.0378853864967823, 0.03786850348114967, 0.037854522466659546, 0.0378430001437664, 0.03783343359827995, 0.037825342267751694, 0.03781857714056969, 0.03781271353363991, 0.037807777523994446]","[0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5954274535179138
40,10,32,500,0.005,"[0.1054528922210505, 0.10527996839482762, 0.10521633834137348, 0.1051924969024946, 0.10518265941751347, 0.10517770578300348, 0.10517467737746278, 0.10517273225983802, 0.1051714422158253, 0.10517048978838246, 0.10516976062285066, 0.10516919181343623, 0.1051687246957597, 0.10516832089268785, 0.10516801128989221]","[0.037966787815093994, 0.03785635158419609, 0.03781275078654289, 0.03779422491788864, 0.03778539225459099, 0.03777981549501419, 0.03777636960148811, 0.03777429088950157, 0.03777284547686577, 0.03777175024151802, 0.03777087479829788, 0.03777017071843147, 0.03776959702372551, 0.037769123911857605, 0.03776874765753746]","[0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5954274535179138
41,10,32,500,0.1,"[0.10537922557121442, 0.10519356973137617, 0.10517458004470716, 0.10516937309820941, 0.10516758812926799, 0.10516686952492854, 0.10516656060641048, 0.1051664401552943, 0.10516638017485662, 0.10516631599152856, 0.10516628263255041, 0.10516628788577186, 0.10516629455069419, 0.10516628643449279, 0.10516627410884093]","[0.037818100303411484, 0.0377797894179821, 0.037771452218294144, 0.03776852414011955, 0.03776750713586807, 0.03776705637574196, 0.037766873836517334, 0.03776678070425987, 0.037766728550195694, 0.037766702473163605, 0.03776668384671211, 0.03776667267084122, 0.03776666149497032, 0.037766654044389725, 0.037766650319099426]","[0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5954274535179138
42,10,32,800,0.001,"[0.10552182900802384, 0.10547324320089344, 0.10543277005272801, 0.10539961388572254, 0.10537208373491003, 0.10534856318201057, 0.10532848453161975, 0.10531117915289556, 0.10529616957502273, 0.10528326958458774, 0.10527188093778364, 0.1052618980898288, 0.1052531271212222, 0.10524538335159156, 0.10523852492862767]","[0.03812888637185097, 0.038085129112005234, 0.03804862126708031, 0.03801823779940605, 0.03799251466989517, 0.03797030448913574, 0.03795110434293747, 0.037934210151433945, 0.03791943937540054, 0.03790632635354996, 0.03789477422833443, 0.0378844290971756, 0.037875138223171234, 0.03786677122116089, 0.03785921633243561]","[0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5954274535179138
43,10,32,800,0.005,"[0.1054918671995197, 0.10533831296143709, 0.1052637001287463, 0.10522326585850761, 0.10520039601008752, 0.10518835628065389, 0.10518189906992212, 0.10517794474325716, 0.1051752810431606, 0.10517344107680196, 0.10517203934562222, 0.10517105919057286, 0.10517033740407973, 0.10516981086061325, 0.10516940247374798]","[0.03801567852497101, 0.03791428729891777, 0.037858810275793076, 0.03782562166452408, 0.037806544452905655, 0.03779544308781624, 0.03778814151883125, 0.03778288885951042, 0.037779055535793304, 0.03777625784277916, 0.037774406373500824, 0.037773191928863525, 0.03777235373854637, 0.03777168691158295, 0.03777114674448967]","[0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5954274535179138
44,10,32,800,0.1,"[0.1053841025741012, 0.10522124941865767, 0.10518426978539047, 0.10517549592444599, 0.10517137032640977, 0.10516876992047733, 0.10516766118414608, 0.10516717439243986, 0.10516688305327594, 0.10516666079806203, 0.10516659108045497, 0.10516654042877124, 0.10516640506122665, 0.1051663547059309, 0.1051663361867923]","[0.037848811596632004, 0.037794847041368484, 0.03777886554598808, 0.037774696946144104, 0.0377703458070755, 0.03776862099766731, 0.037767939269542694, 0.03776750713586807, 0.0377672053873539, 0.03776702284812927, 0.037766922265291214, 0.03776683658361435, 0.037766776978969574, 0.03776674345135689, 0.0377667210996151]","[0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5954274535179138
45,10,64,100,0.001,"[0.10542195186144142, 0.10525101872955657, 0.1052029138558986, 0.10518511842023998, 0.1051776504626751, 0.10517394079526492, 0.10517184139513464, 0.10517052548690037, 0.10516960367482701, 0.10516894700037205, 0.10516842836642668, 0.10516803573537689, 0.10516771939202517, 0.10516746415759408, 0.10516722906781424]","[0.0379260751628661, 0.03783569742883602, 0.037802654833169, 0.03778789282875053, 0.03778050237862969, 0.037776398580068156, 0.03777387469012932, 0.03777219735243329, 0.03777102366574819, 0.0377701350575452, 0.0377694737702692, 0.03776893255359888, 0.03776851099327731, 0.037768154069943355, 0.037767897018598943]","[0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956, 0.59807956]","[0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483, 0.6034483]",0.5954274535179138
