,n_units,batch_size,ln_rate,train_loss,val_loss,train_acc,val_acc,test_acc
34,32,200,0.1,"[0.7298755095849494, 0.683778176836541, 0.689449043576133, 0.6773558544720506, 0.6742362502919016, 0.6785562360234113, 0.6773273321313166, 0.6736126151899712, 0.6793123205598464, 0.6773764384447979, 0.6775011011170328, 0.6692185891090604, 0.6737919286030916, 0.670226320104335, 0.6825824583863045, 0.6803590807386828, 0.6810623324400347, 0.6742597142711874, 0.674835656141594, 0.6797172991186081]","[0.6454175479777224, 0.6409253966700923, 0.6457210124075949, 0.6525951350057447, 0.64967604156013, 0.6401113153577925, 0.6460403595958744, 0.6553554712115107, 0.6414972871273488, 0.6494271545796781, 0.6606112444722975, 0.6520717707840172, 0.6510370443533132, 0.6469282894521147, 0.6618491169568654, 0.6587690958031663, 0.6536725007735931, 0.6690008275143735, 0.6566665629008869, 0.6473771322954882]","[0.6770959, 0.6989571, 0.70236665, 0.6989571, 0.70176494, 0.700361, 0.6983554, 0.70256716, 0.6979543, 0.70076215, 0.7015644, 0.70397115, 0.7037706, 0.7091857, 0.7013638, 0.6989571, 0.6987565, 0.6981548, 0.6983554, 0.69915766]","[0.73153156, 0.7297297, 0.7387387, 0.7189189, 0.7369369, 0.74234235, 0.73513514, 0.72432435, 0.73513514, 0.7297297, 0.73513514, 0.73333335, 0.7369369, 0.73513514, 0.7297297, 0.73153156, 0.73153156, 0.7279279, 0.73153156, 0.73333335]",0.7135642170906067
35,32,300,0.001,"[0.9750068496137176, 0.8201164291223464, 0.7583621005862772, 0.7237670883518407, 0.7051591689549341, 0.6943191596890759, 0.6871394319224444, 0.6825316195453548, 0.6788707633024231, 0.6765439891212683, 0.6744752936558316, 0.6723594829780817, 0.6707086586780067, 0.6693312312004511, 0.6678722262669413, 0.6668632262163358, 0.6657485648469661, 0.6648712225625948, 0.6645895231214815, 0.6628032341043585]","[0.8393141514546162, 0.7494101169947032, 0.7084630341143221, 0.6874124375549523, 0.6759744802036801, 0.6704489492081307, 0.6668160412762616, 0.6638831464019982, 0.6612019812738573, 0.6617514926034052, 0.6597468756340645, 0.6582859126297204, 0.6569160013585478, 0.6562113520261403, 0.6554811210245699, 0.6555286484795648, 0.6527956530854508, 0.6536422822926495, 0.6555855129216168, 0.6522645080411756]","[0.61050946, 0.69695145, 0.6981548, 0.6987565, 0.6993582, 0.69915766, 0.7013638, 0.70116323, 0.70076215, 0.7019655, 0.7029683, 0.7021661, 0.70336944, 0.70477337, 0.70397115, 0.70497394, 0.70477337, 0.7045728, 0.70657843, 0.7055756]","[0.72432435, 0.73153156, 0.73153156, 0.7279279, 0.7297297, 0.73333335, 0.73333335, 0.73153156, 0.73153156, 0.72612613, 0.7297297, 0.7297297, 0.7279279, 0.7279279, 0.72612613, 0.72432435, 0.7207207, 0.71711713, 0.72432435, 0.7189189]",0.7070707082748413
36,32,300,0.002,"[0.9109579368475399, 0.7308534721605184, 0.6979919215832376, 0.6869935224059113, 0.6798022924490927, 0.6760059279511839, 0.6721236747381346, 0.6693162931718838, 0.6672974939667647, 0.6650998035779786, 0.6634942110264774, 0.6620859744746762, 0.6606612107240193, 0.6594550242349416, 0.6587539524664804, 0.6581045129525819, 0.6563296385477022, 0.6555773282309302, 0.6546218776100379, 0.6540137745269656]","[0.757222149823163, 0.6784248787003595, 0.6659292240400572, 0.6602574119696746, 0.6553202287570851, 0.6508054056683102, 0.6486725468893308, 0.647867697316247, 0.6436809607454248, 0.6448151179262109, 0.6423383645109229, 0.6439794157002423, 0.6436601474478438, 0.6406677703599672, 0.642912782527305, 0.6406325697898865, 0.6422994281794574, 0.6424674230652887, 0.6426358722351693, 0.6414076170405826]","[0.6409948, 0.700361, 0.69915766, 0.70116323, 0.70316887, 0.70417166, 0.7071801, 0.7071801, 0.7093863, 0.7097874, 0.7107902, 0.70998794, 0.71058965, 0.7119936, 0.7109908, 0.71299636, 0.71159244, 0.7119936, 0.7109908, 0.7107902]","[0.7297297, 0.7297297, 0.7279279, 0.7279279, 0.73153156, 0.73333335, 0.73513514, 0.73333335, 0.74054056, 0.73513514, 0.7369369, 0.74234235, 0.74414414, 0.74234235, 0.7369369, 0.74414414, 0.7369369, 0.73513514, 0.73153156, 0.74054056]",0.7186146974563599
37,32,300,0.003,"[0.8200518920676947, 0.7069442586347945, 0.690617825436965, 0.6818346855298993, 0.6753463628920408, 0.6709665522678664, 0.667196962090319, 0.6648433648148455, 0.6629882654271545, 0.6602750276400294, 0.6591628820026825, 0.6577013644931119, 0.6566744647588397, 0.6572821050631297, 0.655244155194068, 0.6536392353645444, 0.6545147543636327, 0.6530275849802543, 0.652962228666574, 0.6528061133429461]","[0.6840143880328616, 0.6641707210927397, 0.6553796835847803, 0.6541105814882227, 0.6433472407830728, 0.6445720211879628, 0.6398254149668926, 0.6417166816221701, 0.638518625014537, 0.6419837555369815, 0.6378134924012262, 0.638306070018459, 0.6370918412466307, 0.6400672471201098, 0.6368618333661878, 0.6412500223597964, 0.6472875959164387, 0.6415576387096096, 0.6399517268747896, 0.6347739454862233]","[0.6714801, 0.7005616, 0.6989571, 0.69955873, 0.7055756, 0.7053751, 0.70637786, 0.70637786, 0.70657843, 0.7083835, 0.70798236, 0.70898515, 0.7083835, 0.70898515, 0.71119136, 0.7109908, 0.70958686, 0.7133975, 0.71279585, 0.71219414]","[0.73153156, 0.72432435, 0.72432435, 0.7297297, 0.73513514, 0.73153156, 0.74054056, 0.74234235, 0.74234235, 0.74234235, 0.7369369, 0.74414414, 0.73153156, 0.7387387, 0.73333335, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.7369369]",0.7186146974563599
38,32,300,0.005,"[0.8482054417457535, 0.6942841456541803, 0.6809035046149391, 0.6725332130880849, 0.669271640327146, 0.6644893395484713, 0.6643643082981362, 0.6623736594845098, 0.6593790545647181, 0.6581806383408364, 0.655690207521551, 0.654750560523514, 0.6548997220436445, 0.6548333405444194, 0.6547779892038926, 0.6514198243546285, 0.6514288500471379, 0.6514506630518807, 0.6532977852436896, 0.6513589419039004]","[0.6770906287270624, 0.6695665233844036, 0.6571505842982112, 0.6498700122575503, 0.6490519272314536, 0.6521867175359983, 0.6472726174303003, 0.6468476459786698, 0.6447249715392654, 0.6457834259883778, 0.6450327360952223, 0.6484354347796053, 0.6444534659385681, 0.6454992036561709, 0.6520876787804268, 0.6471232675217293, 0.6474054455757141, 0.652843406071534, 0.654404519377528, 0.6534096050906826]","[0.6079021, 0.69695145, 0.70016044, 0.7021661, 0.7051745, 0.7071801, 0.70818293, 0.7059767, 0.7097874, 0.70637786, 0.7083835, 0.7087846, 0.70738065, 0.70738065, 0.7123947, 0.7123947, 0.7103891, 0.71159244, 0.71379864, 0.7113919]","[0.73513514, 0.7189189, 0.7279279, 0.74414414, 0.74054056, 0.73513514, 0.7369369, 0.74054056, 0.7369369, 0.7387387, 0.7387387, 0.74054056, 0.73513514, 0.7387387, 0.72612613, 0.7369369, 0.73513514, 0.7207207, 0.73333335, 0.72612613]",0.7020202279090881
39,32,300,0.1,"[0.7849985630790536, 0.6830921345239082, 0.6878062645881184, 0.6779980954997663, 0.6770772727387907, 0.6737413983052388, 0.6740860663596473, 0.6687732673867658, 0.6703465837720786, 0.6745146040308203, 0.6675747920603241, 0.6651984139039628, 0.6660746863889637, 0.6698338808996153, 0.664897113787425, 0.6646165401640065, 0.6707872666606834, 0.6806593715212118, 0.6725183987875708, 0.6687724304113147]","[0.6613272541278118, 0.6513122787346711, 0.6460910568366179, 0.6669995607556524, 0.6503661838737694, 0.6622889557400266, 0.6534826062821053, 0.6409065546216192, 0.6470651384946462, 0.6491567863000406, 0.6505733486768361, 0.6412417357032364, 0.6482937303749291, 0.6389941524814915, 0.6410109030233847, 0.6376242170462737, 0.6463179056708878, 0.6404675567472303, 0.6454342893652014, 0.6566313327969732]","[0.66686726, 0.70256716, 0.7013638, 0.7019655, 0.70497394, 0.6989571, 0.7019655, 0.6999599, 0.7071801, 0.70417166, 0.7051745, 0.70898515, 0.706779, 0.7043722, 0.70577615, 0.70577615, 0.70076215, 0.7055756, 0.70397115, 0.7005616]","[0.7189189, 0.73513514, 0.73153156, 0.72432435, 0.7207207, 0.7225225, 0.7081081, 0.72612613, 0.7387387, 0.7297297, 0.73333335, 0.7279279, 0.73333335, 0.74054056, 0.74234235, 0.73513514, 0.73513514, 0.7369369, 0.72432435, 0.7207207]",0.709956705570221
40,32,500,0.001,"[1.0176585571525856, 0.8771354690690237, 0.8071416120093078, 0.7658423469145997, 0.7358912677588924, 0.7171764411077028, 0.705492885988781, 0.698284540652655, 0.6932867698721077, 0.6897769965802242, 0.6867961872307785, 0.6846028601028238, 0.682391316332207, 0.6804041530633613, 0.6785884160523046, 0.6770620914381573, 0.6754934051598214, 0.6741804121442458, 0.6727686034977985, 0.6716256796763788]","[0.9067933183532577, 0.8034862591339661, 0.7516328660217492, 0.7174662061639734, 0.6972036699990969, 0.6848750844732061, 0.677267059549555, 0.672466969167864, 0.6691912573737067, 0.6671383015744321, 0.6654465467006236, 0.6631156496099524, 0.6625095391058707, 0.6603711150787972, 0.6594296623994639, 0.6578026134688575, 0.6571008622109353, 0.6565007481489096, 0.6551966849748079, 0.6538713477753304]","[0.58684313, 0.6977537, 0.6981548, 0.6981548, 0.6983554, 0.69915766, 0.70116323, 0.70116323, 0.6983554, 0.70016044, 0.700361, 0.6997593, 0.70076215, 0.70116323, 0.70116323, 0.7015644, 0.70176494, 0.7021661, 0.70236665, 0.7027677]","[0.73333335, 0.73153156, 0.73153156, 0.73153156, 0.73513514, 0.73153156, 0.72432435, 0.72432435, 0.72432435, 0.7207207, 0.7189189, 0.7225225, 0.7225225, 0.72432435, 0.72432435, 0.72612613, 0.7225225, 0.7225225, 0.7225225, 0.7225225]",0.7027416825294495
41,32,500,0.002,"[1.0706613200809694, 0.8391543333902447, 0.7645772164287788, 0.7230938610139258, 0.7041532192371764, 0.6955309163314293, 0.690024796638726, 0.6857689767298907, 0.6829341295680701, 0.6799470659149635, 0.6774262828230141, 0.6751871950120463, 0.673294566096525, 0.6716392993496644, 0.6704982037626497, 0.6686646569172063, 0.6674572097408786, 0.6662999462804018, 0.6653578645055475, 0.6641430533702145]","[0.8789249588777354, 0.7521002298002845, 0.7001320467338906, 0.6781850731050646, 0.6720078136469867, 0.6661282954989253, 0.6620694441838307, 0.661745915004799, 0.6599531818080593, 0.6551453256392265, 0.6560769371084265, 0.6537301287994729, 0.6527603370649321, 0.6507165142007776, 0.6500427518878971, 0.6483144862157805, 0.6483803208883818, 0.6484587520092457, 0.6462272942603171, 0.6449156790166288]","[0.48335338, 0.6989571, 0.6987565, 0.6993582, 0.6999599, 0.7021661, 0.70236665, 0.7013638, 0.7027677, 0.7019655, 0.70256716, 0.7043722, 0.70477337, 0.7059767, 0.7077818, 0.70637786, 0.7071801, 0.70637786, 0.70818293, 0.7093863]","[0.74234235, 0.73153156, 0.73333335, 0.7387387, 0.73513514, 0.7279279, 0.73333335, 0.7297297, 0.73333335, 0.73513514, 0.73333335, 0.73513514, 0.73333335, 0.7369369, 0.7387387, 0.74234235, 0.74414414, 0.74234235, 0.74594593, 0.74414414]",0.7085137367248535
42,32,500,0.003,"[0.908308109173658, 0.7449237281330321, 0.7087470011638438, 0.6914636949865491, 0.6832280411712625, 0.6772831783828323, 0.6733576953291558, 0.6700471367311918, 0.6677686430056603, 0.6652316216049163, 0.663658563578124, 0.662325088584753, 0.6603153849097557, 0.6595306158352702, 0.6579935490917691, 0.6569305372869352, 0.6560513558418359, 0.6549889533528352, 0.6543185630573406, 0.6535701261339444]","[0.7572270572722495, 0.6867819530469877, 0.6728460283966752, 0.6676727033950187, 0.6641534787040573, 0.6596792420825442, 0.655000668925208, 0.6536183647207312, 0.6512849937688123, 0.6503615551166706, 0.6472061163670307, 0.6502537952887045, 0.6444668238227432, 0.6460754468634322, 0.64519872697624, 0.6460423909866058, 0.6433555113302695, 0.6451649413452493, 0.6437317492725613, 0.6467942912299354]","[0.63798636, 0.6981548, 0.6981548, 0.69855595, 0.7005616, 0.70336944, 0.7029683, 0.70477337, 0.7055756, 0.70738065, 0.70898515, 0.7071801, 0.7087846, 0.7101885, 0.708584, 0.711793, 0.7103891, 0.7087846, 0.7093863, 0.7107902]","[0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73513514, 0.73333335, 0.73153156, 0.73333335, 0.73333335, 0.7369369, 0.7387387, 0.73513514, 0.7369369, 0.7369369, 0.7387387, 0.7369369, 0.7387387, 0.73333335, 0.7387387, 0.73513514]",0.709956705570221
43,32,500,0.005,"[0.8149755174885109, 0.7084876919098757, 0.6893981873534838, 0.6826259576074101, 0.6758895105164164, 0.6724791006777978, 0.6690627399860402, 0.6664545161390324, 0.6646613942730442, 0.6628564604066053, 0.6605495472199172, 0.6600860587048138, 0.6591022672349078, 0.6580815372866796, 0.6561305246293856, 0.6545439841180167, 0.6534975663849593, 0.6545372564439739, 0.6517028778468659, 0.6511876142699222]","[0.6905837037541844, 0.673612860945968, 0.6645181039432148, 0.6562772199914262, 0.6509789604324479, 0.649480385286314, 0.6514519576553826, 0.6464566819302671, 0.6447421446576849, 0.6464695935850745, 0.644692375853255, 0.6441803187937349, 0.6498685838939907, 0.6440980047793001, 0.6499741737906998, 0.6465897710473688, 0.64435410392177, 0.6485670488159936, 0.6440339620048935, 0.6524898345405991]","[0.67910147, 0.6987565, 0.6987565, 0.7009627, 0.7029683, 0.7055756, 0.70657843, 0.70818293, 0.7037706, 0.70477337, 0.706779, 0.70898515, 0.7091857, 0.70998794, 0.70958686, 0.711793, 0.71119136, 0.7101885, 0.7135981, 0.706779]","[0.73153156, 0.73333335, 0.7207207, 0.73333335, 0.73153156, 0.7279279, 0.72612613, 0.7369369, 0.73513514, 0.7297297, 0.73153156, 0.7387387, 0.7225225, 0.73513514, 0.7207207, 0.73513514, 0.7369369, 0.7279279, 0.73513514, 0.71531534]",0.7041847109794617
44,32,500,0.1,"[0.9097226686952011, 0.6900545943706236, 0.6835865383161582, 0.6764199391599166, 0.6714699967195363, 0.6704091196838651, 0.6749313699639661, 0.6731315404834204, 0.6720312517233464, 0.665756525593592, 0.6697679063521185, 0.6668768167926086, 0.6672148856588793, 0.666934162342448, 0.6700609317038176, 0.6732360149453167, 0.6654462176205115, 0.6623710279621563, 0.6649554713968766, 0.6604816508350533]","[0.6883709033330282, 0.658403675298433, 0.6667505373825898, 0.6505853834452929, 0.6497419422811216, 0.650923532408637, 0.6561045329849999, 0.6547332169773342, 0.6506330032606382, 0.6565607394184079, 0.6544300049274892, 0.6578580839139921, 0.6532605698516777, 0.6660520364572337, 0.6565404657845024, 0.6543795036840009, 0.6479669331430314, 0.6524396511885497, 0.6479415968731717, 0.6527442937498694]","[0.6562375, 0.69855595, 0.6997593, 0.7051745, 0.7027677, 0.70477337, 0.6989571, 0.6989571, 0.69955873, 0.70016044, 0.6981548, 0.6989571, 0.700361, 0.6999599, 0.7009627, 0.69915766, 0.6989571, 0.69955873, 0.6989571, 0.69915766]","[0.73153156, 0.7297297, 0.72432435, 0.73513514, 0.73153156, 0.73153156, 0.73333335, 0.73153156, 0.73153156, 0.73333335, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73333335, 0.73153156]",0.7142857313156128
45,32,1000,0.001,"[1.2212404884394994, 1.093221640185185, 0.9879952086725247, 0.9074759445322407, 0.8474226430674131, 0.8042420871612589, 0.773933580205759, 0.7526366324057504, 0.7377364615384135, 0.7260474630785045, 0.7172594546219742, 0.7105483801499745, 0.7048605353393279, 0.7006168955308675, 0.697170650079171, 0.6944053148678206, 0.6920066413227163, 0.6900670185798724, 0.6881991383353248, 0.6866207989975003]","[1.1382499933242798, 1.0180567502975464, 0.9225716590881348, 0.849628210067749, 0.7959914803504944, 0.7579470276832581, 0.7312700748443604, 0.7132947444915771, 0.6998642086982727, 0.6902550458908081, 0.6831271648406982, 0.6778727769851685, 0.6739374399185181, 0.6711623668670654, 0.6691049337387085, 0.6672915816307068, 0.6658979654312134, 0.6646939516067505, 0.6636129021644592, 0.6627965569496155]","[0.17749698, 0.45066187, 0.62454873, 0.6877256, 0.6967509, 0.6977537, 0.6981548, 0.6981548, 0.6981548, 0.6981548, 0.69855595, 0.700361, 0.7009627, 0.7013638, 0.7015644, 0.7009627, 0.6997593, 0.6989571, 0.6983554, 0.69955873]","[0.17117117, 0.5891892, 0.7027027, 0.7279279, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.7369369, 0.7369369, 0.73333335, 0.73513514, 0.73333335, 0.7279279, 0.7279279, 0.7279279, 0.7297297, 0.7297297]",0.7085137367248535
46,32,1000,0.002,"[1.09119305709161, 0.9497378055847556, 0.8701546428866335, 0.8192463074398002, 0.7808375852059227, 0.7501221170781178, 0.7278252674832288, 0.7141171204866867, 0.7048863138102452, 0.6983007970604129, 0.6932690566292834, 0.6893248825344847, 0.6864537985220617, 0.684141752665367, 0.682082745716173, 0.6801943666142151, 0.6787797022764815, 0.6772581309235531, 0.6758652950834664, 0.6746787127844072]","[0.9768974781036377, 0.8715774416923523, 0.8099281191825867, 0.7679133415222168, 0.7344878911972046, 0.710833728313446, 0.6951397657394409, 0.6842801570892334, 0.6764962673187256, 0.6713622212409973, 0.6682388186454773, 0.6671923995018005, 0.6667907238006592, 0.6659765839576721, 0.6648024320602417, 0.6633870601654053, 0.6615679860115051, 0.6606910824775696, 0.6599772572517395, 0.6589730978012085]","[0.2657441, 0.66305655, 0.6977537, 0.6981548, 0.6981548, 0.6981548, 0.6983554, 0.6981548, 0.69955873, 0.7015644, 0.70256716, 0.70397115, 0.70417166, 0.7037706, 0.70417166, 0.70477337, 0.70477337, 0.7043722, 0.70357, 0.70357]","[0.65225226, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73333335, 0.73153156, 0.73153156, 0.73333335, 0.73333335, 0.72612613, 0.7225225, 0.72432435, 0.72612613, 0.7297297, 0.73153156, 0.73513514, 0.7369369]",0.7092351913452148
47,32,1000,0.003,"[1.1265830798078338, 0.8992285832696969, 0.7811893080307019, 0.7299401936548281, 0.7070106092677554, 0.6944765384016485, 0.6905289953174812, 0.6873322771440009, 0.6841767635921183, 0.6814246921476187, 0.678553971262089, 0.6762149323194896, 0.6745983344744451, 0.6730211298005724, 0.6715748699324416, 0.6703354837040417, 0.6692036695141798, 0.6680004474297137, 0.6667187823333083, 0.6658156826894923]","[0.9524597525596619, 0.784729540348053, 0.7045161128044128, 0.675010621547699, 0.6655246019363403, 0.666363000869751, 0.6674025654792786, 0.6635388731956482, 0.6576006412506104, 0.6542009711265564, 0.6528235077857971, 0.6527788639068604, 0.6531455516815186, 0.6522918343544006, 0.6522780060768127, 0.6514764428138733, 0.6526913046836853, 0.6531776785850525, 0.6525161266326904, 0.6514540314674377]","[0.30124348, 0.67910147, 0.6981548, 0.6979543, 0.7015644, 0.7021661, 0.7005616, 0.70016044, 0.6983554, 0.7015644, 0.7053751, 0.7055756, 0.7055756, 0.7045728, 0.7037706, 0.7053751, 0.7055756, 0.7069795, 0.706779, 0.70637786]","[0.66306305, 0.73153156, 0.73153156, 0.73333335, 0.7387387, 0.7225225, 0.7189189, 0.7225225, 0.7297297, 0.72432435, 0.7279279, 0.7279279, 0.7297297, 0.7279279, 0.7279279, 0.73333335, 0.72612613, 0.72432435, 0.7225225, 0.7279279]",0.7085137367248535
48,32,1000,0.005,"[0.9130410305525087, 0.7539208490973823, 0.708036281667557, 0.6917801159622676, 0.6836793769137524, 0.6793392927733665, 0.6756770910864798, 0.6722869448665629, 0.669667917301126, 0.6678428208067673, 0.665435231573554, 0.6644149781516695, 0.662888327588817, 0.6616553105458742, 0.660572906693827, 0.6593425029308213, 0.6585950028738534, 0.6577125062581004, 0.6571903700241352, 0.6566526241155212]","[0.7597435712814331, 0.6933107376098633, 0.6751700639724731, 0.6735246777534485, 0.6673223972320557, 0.6651265025138855, 0.663253128528595, 0.6607968807220459, 0.654452919960022, 0.6518948674201965, 0.6523605585098267, 0.652457594871521, 0.6514527201652527, 0.6518558263778687, 0.6489834189414978, 0.6498512625694275, 0.6499898433685303, 0.6482430696487427, 0.6480233669281006, 0.6477740406990051]","[0.615724, 0.69915766, 0.69915766, 0.70116323, 0.70397115, 0.70397115, 0.7019655, 0.7045728, 0.7037706, 0.7075812, 0.70738065, 0.7087846, 0.7087846, 0.70958686, 0.708584, 0.70898515, 0.70958686, 0.7077818, 0.70958686, 0.70998794]","[0.7297297, 0.73153156, 0.73153156, 0.72612613, 0.7207207, 0.7207207, 0.71711713, 0.7189189, 0.7297297, 0.73513514, 0.73333335, 0.7279279, 0.7279279, 0.7297297, 0.7297297, 0.7279279, 0.72612613, 0.7279279, 0.7279279, 0.72432435]",0.7128427028656006
49,32,1000,0.1,"[1.0822657769672182, 0.7378843435789751, 0.707435641597659, 0.6958942123077215, 0.6893136977575602, 0.6789868727200872, 0.6769274405050221, 0.6750810080343492, 0.6741720060483548, 0.6701911743797551, 0.6702798972443506, 0.6678422390338746, 0.665025749241928, 0.6653132315529334, 0.6643344632029008, 0.6622924548385136, 0.6625931338999963, 0.660579655766248, 0.6582573274747464, 0.6576535883697696]","[0.7545403838157654, 0.6667052507400513, 0.6611530184745789, 0.6620376706123352, 0.652860701084137, 0.6504396796226501, 0.6484198570251465, 0.651165246963501, 0.6477688550949097, 0.6459074020385742, 0.6441385746002197, 0.6440654993057251, 0.6438497304916382, 0.6438836455345154, 0.6427858471870422, 0.6426584720611572, 0.6404067873954773, 0.6400104761123657, 0.6415837407112122, 0.6403709053993225]","[0.6528279, 0.6981548, 0.6981548, 0.6981548, 0.6989571, 0.70176494, 0.70176494, 0.70336944, 0.7021661, 0.70477337, 0.70417166, 0.7027677, 0.70417166, 0.70417166, 0.70577615, 0.7043722, 0.7053751, 0.70477337, 0.7029683, 0.7061773]","[0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73333335, 0.73333335, 0.7279279, 0.73153156, 0.73153156, 0.73333335, 0.7387387, 0.73333335, 0.7279279, 0.73153156, 0.7225225, 0.73153156, 0.73153156, 0.73153156, 0.73513514, 0.73153156]",0.7121211886405945
50,64,100,0.001,"[0.8030470529092253, 0.6912033011097531, 0.680268188891428, 0.6726053943846343, 0.668507328532663, 0.6655898438224915, 0.6632902200710711, 0.6602366836588401, 0.65940948654933, 0.6568842039881009, 0.6585555661886607, 0.6567973235597392, 0.6530987996439163, 0.6532526230936399, 0.6525048982222015, 0.6520724075413401, 0.6505030556897585, 0.6483495976137819, 0.6511080914169155, 0.6484467511286087]","[0.6714927704484613, 0.6617022978292929, 0.6577778657277426, 0.6540565662555866, 0.6492827303774722, 0.6493410752700256, 0.6487785712018743, 0.6441738106109001, 0.6467701867894009, 0.6467875607378848, 0.6482423629846659, 0.6456473850989127, 0.646337648232778, 0.6427280183310982, 0.6440634824134208, 0.6495532951913439, 0.6418055070413126, 0.6423489386970932, 0.644334754428348, 0.644590693014162]","[0.6658644, 0.70176494, 0.7029683, 0.7019655, 0.7043722, 0.7059767, 0.706779, 0.7061773, 0.7107902, 0.7097874, 0.70818293, 0.70798236, 0.7109908, 0.7109908, 0.70958686, 0.71299636, 0.71119136, 0.7119936, 0.7144003, 0.711793]","[0.73153156, 0.73333335, 0.7279279, 0.73513514, 0.74414414, 0.7369369, 0.7387387, 0.73513514, 0.73513514, 0.7279279, 0.72432435, 0.73153156, 0.73333335, 0.73333335, 0.73153156, 0.7207207, 0.7279279, 0.72612613, 0.72612613, 0.7279279]",0.7142857313156128
51,64,100,0.002,"[0.7371352657084, 0.6769496585966065, 0.669520895666642, 0.6674131119868099, 0.6629586872976083, 0.6594354927755005, 0.6577013268367479, 0.6565661486544573, 0.6551248774775242, 0.654172009748481, 0.6523409221624688, 0.6510955815902447, 0.6486097407828743, 0.65101081568029, 0.6470198642523758, 0.6477752179445343, 0.64485722593739, 0.6450205030710976, 0.6437641751130231, 0.641921716070156]","[0.6511090816678228, 0.647749049706502, 0.6500798077196688, 0.6484605310199497, 0.6392091244190663, 0.6417278368193824, 0.6429617904328011, 0.6422547166411942, 0.6423028852488544, 0.6412911200308585, 0.6405066332301578, 0.6424452893368833, 0.6436676705205763, 0.6402191466039365, 0.6457188419393591, 0.6398160715360899, 0.6440582721083014, 0.6449819964331549, 0.6432396157367809, 0.6477137224094288]","[0.69193745, 0.7043722, 0.70397115, 0.70577615, 0.70738065, 0.708584, 0.70818293, 0.71159244, 0.7097874, 0.7087846, 0.7109908, 0.71219414, 0.7123947, 0.7101885, 0.7123947, 0.7123947, 0.7109908, 0.71119136, 0.715002, 0.7141998]","[0.74054056, 0.7387387, 0.7387387, 0.73153156, 0.7387387, 0.73513514, 0.73513514, 0.72432435, 0.7369369, 0.72612613, 0.73333335, 0.7279279, 0.7297297, 0.7297297, 0.73333335, 0.7279279, 0.7279279, 0.72432435, 0.73513514, 0.7099099]",0.7034631967544556
52,64,100,0.003,"[0.7154278217000842, 0.6751093392242068, 0.6697739847348103, 0.6647792605573376, 0.6631986326211148, 0.6594479665716059, 0.6595804697291898, 0.6571939019998105, 0.6568796943336713, 0.654421382408471, 0.651892933269796, 0.6539787130570058, 0.6510897308910797, 0.6512909024965796, 0.6465543153483945, 0.6463571183422316, 0.6456047049785205, 0.6446021182490218, 0.6441820215566829, 0.6449620540582938]","[0.6619197758468421, 0.6471290797800631, 0.6431392672899607, 0.6432702460804501, 0.652245615516697, 0.6459624429006834, 0.6450708245371913, 0.6377483455984442, 0.6438313862224957, 0.6449814680460337, 0.644787137035851, 0.6410060761211155, 0.6443855971903414, 0.6530223316974468, 0.6546445037867572, 0.6450727651785085, 0.6479698988768432, 0.6519368387557365, 0.6487496318043889, 0.654347977122745]","[0.6933414, 0.70477337, 0.70397115, 0.70798236, 0.7097874, 0.70798236, 0.7087846, 0.71379864, 0.7075812, 0.71219414, 0.71159244, 0.71460086, 0.70898515, 0.71520257, 0.7141998, 0.711793, 0.71480143, 0.7164059, 0.71379864, 0.7172082]","[0.72432435, 0.74054056, 0.73333335, 0.74054056, 0.7279279, 0.72612613, 0.7189189, 0.72612613, 0.7279279, 0.72612613, 0.73153156, 0.7297297, 0.7279279, 0.72432435, 0.7225225, 0.7225225, 0.72432435, 0.72432435, 0.72612613, 0.71531534]",0.6933621764183044
