,n_units,batch_size,ln_rate,train_loss,val_loss,train_acc,val_acc,test_acc
29,32,100,0.1,"[0.7331647932218635, 0.7057952656355719, 0.689755551747132, 0.6898026265177055, 0.7047685213802428, 0.8008759353613213, 0.8273058482742769, 0.8212254042372951, 0.8168284412947133, 0.8196464405450006, 0.8158787392823992, 0.8138089374849417, 0.8224855661870388, 0.8165893590311616, 0.8162504602664453, 0.814836753261075, 0.8166714209511823, 0.8177759869960337, 0.817245781469479, 0.8194036425188083]","[0.7225332598428469, 0.7169629867012436, 0.7120207881068324, 0.8301536478437819, 0.7171238322515745, 0.8565196845982526, 0.8575287364624642, 0.8590382423486795, 0.8397611970300073, 0.845950702826182, 0.8357844739346891, 0.8450760717864509, 0.8454061848623259, 0.8392571162533116, 0.8479697945955638, 0.8383361605910568, 0.8410269682471817, 0.8480571159371385, 0.8476378069267617, 0.8505787092286188]","[0.6891296, 0.6949459, 0.6951464, 0.6951464, 0.6949459, 0.6951464, 0.6951464, 0.6951464, 0.69534695, 0.69454473, 0.69454473, 0.6951464, 0.6951464, 0.6951464, 0.6951464, 0.6951464, 0.6951464, 0.6951464, 0.6951464, 0.6951464]","[0.6828829, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757]",0.6847041845321655
30,32,200,0.001,"[0.9638465730196206, 0.7796217404452377, 0.7355281373749667, 0.7115839999505329, 0.6966448084589855, 0.6878275737626649, 0.6825935773422954, 0.6790905071222969, 0.6772061326969497, 0.6747203398506373, 0.6732686802989931, 0.6715364450916821, 0.6700785442666743, 0.669711968409121, 0.6685462324819171, 0.6676583583222017, 0.6668998959358083, 0.6660395705742956, 0.6648949954436096, 0.6642737655672164]","[0.8508072903564384, 0.7990544900163874, 0.7578813696766759, 0.7358309030532837, 0.722983307129628, 0.7138804084545857, 0.7094848145235766, 0.7051177712174149, 0.7047308269921724, 0.7041632849890906, 0.6998216982360359, 0.6999409671302315, 0.7003064714036547, 0.7009109113667462, 0.6981355064624065, 0.6977421346011462, 0.6982698456661122, 0.6977986478590751, 0.6972488653552424, 0.6978055947535747]","[0.5637786, 0.6951464, 0.6951464, 0.6963498, 0.6997593, 0.7029683, 0.70397115, 0.70477337, 0.7037706, 0.7071801, 0.7051745, 0.70477337, 0.70577615, 0.70577615, 0.7045728, 0.70477337, 0.7075812, 0.70577615, 0.70738065, 0.70657843]","[0.6738739, 0.6756757, 0.67207205, 0.6774775, 0.68108106, 0.6918919, 0.6864865, 0.6900901, 0.6900901, 0.68108106, 0.6882883, 0.6828829, 0.68108106, 0.6828829, 0.6882883, 0.6846847, 0.6864865, 0.6900901, 0.6918919, 0.6846847]",0.6948052048683167
31,32,200,0.002,"[0.8017200332447271, 0.7108706129013272, 0.6871871620930681, 0.6799995496815292, 0.6763724191954851, 0.673067307811734, 0.6727286924619632, 0.6690484785287676, 0.6675143490294783, 0.6668689453214515, 0.664889894022408, 0.6629633775113148, 0.6631581347198119, 0.6627714955993221, 0.6603306670577183, 0.6593034686307758, 0.6611992884868128, 0.657366202219968, 0.6568505436935149, 0.6556651162613457]","[0.77491851164414, 0.7333944493585879, 0.717901767374159, 0.7168667810457247, 0.7137415629249435, 0.7102160179937208, 0.7087080049085187, 0.7061079004863361, 0.7081808055843319, 0.7034788120974291, 0.7035739604417268, 0.7039867193849237, 0.7025217966990428, 0.7016832313022098, 0.7031455566217234, 0.7033975537832793, 0.7008083102939365, 0.7029851433393117, 0.7021133078111185, 0.7007264049203547]","[0.6951464, 0.69374245, 0.697152, 0.69955873, 0.6999599, 0.7037706, 0.70336944, 0.70657843, 0.7055756, 0.70637786, 0.70818293, 0.7053751, 0.70738065, 0.7075812, 0.70898515, 0.7071801, 0.70958686, 0.70898515, 0.711793, 0.7093863]","[0.6756757, 0.67927927, 0.6774775, 0.6900901, 0.6828829, 0.6864865, 0.68108106, 0.6900901, 0.68108106, 0.6882883, 0.6900901, 0.6846847, 0.6900901, 0.6918919, 0.6900901, 0.6900901, 0.6972973, 0.6936937, 0.6846847, 0.6918919]",0.6940836906433105
32,32,200,0.003,"[0.8803854714996883, 0.7167704876196992, 0.6905599003377517, 0.6820364666185942, 0.6768113857667895, 0.6732138140441613, 0.6719887924156082, 0.669611475647476, 0.6684883048722795, 0.6652813604735869, 0.6643265936683566, 0.6656940666920586, 0.662026647602369, 0.6605136228095466, 0.660100568335457, 0.6584179647897459, 0.6577819331888688, 0.6567945926963111, 0.6555805307193975, 0.6567432721408074]","[0.7871179398115691, 0.7329152924520476, 0.7162249329927806, 0.7147267713203086, 0.7059012468870696, 0.705677613481745, 0.7040043091988778, 0.7030986445444124, 0.7107412364031818, 0.7012434940080385, 0.7000201591500291, 0.7017728740030581, 0.6999381501395423, 0.6985796840341242, 0.6989222244099453, 0.6997970525208894, 0.6998506059517732, 0.6957498015584173, 0.6966941378138087, 0.6971833399824194]","[0.6311673, 0.69655037, 0.69915766, 0.70497394, 0.7037706, 0.70316887, 0.7019655, 0.70256716, 0.70357, 0.70738065, 0.70958686, 0.70818293, 0.7069795, 0.70818293, 0.70998794, 0.70798236, 0.7101885, 0.7141998, 0.7158043, 0.7125953]","[0.6756757, 0.6882883, 0.7009009, 0.6936937, 0.7027027, 0.6918919, 0.68108106, 0.68108106, 0.6864865, 0.6918919, 0.6900901, 0.6972973, 0.6954955, 0.6972973, 0.6918919, 0.6918919, 0.6846847, 0.6882883, 0.6828829, 0.6954955]",0.7027416825294495
33,32,200,0.005,"[0.9079335938961306, 0.7069435810115124, 0.6804864743938898, 0.6760183986391449, 0.6720645219458187, 0.6690377548331006, 0.6672102211471356, 0.6651265181024247, 0.663818682574193, 0.6626515687826977, 0.6651086664276338, 0.6623071862711182, 0.660575196296395, 0.6579076947574868, 0.6575715348656475, 0.6556860926014517, 0.6557421920484106, 0.6536671481264484, 0.6543101374996841, 0.6532747754599261]","[0.7727465715494242, 0.7222258051236471, 0.7132656654796085, 0.7038263023436606, 0.6997241861111408, 0.6988670197693078, 0.6975079270096513, 0.6973477655702883, 0.6994545304023467, 0.6976498327813707, 0.7009083478300421, 0.6916573756449932, 0.695096839655627, 0.6949927559844008, 0.693313090650885, 0.6950977750726648, 0.6947419353433557, 0.7001495023031492, 0.6975252161154876, 0.6975623240342012]","[0.6111111, 0.6967509, 0.69915766, 0.70336944, 0.7029683, 0.70477337, 0.7059767, 0.7083835, 0.7087846, 0.70958686, 0.71319693, 0.71058965, 0.7119936, 0.71219414, 0.71159244, 0.7107902, 0.71299636, 0.7125953, 0.7160048, 0.71279585]","[0.6774775, 0.6864865, 0.68108106, 0.6846847, 0.6954955, 0.6954955, 0.6954955, 0.7009009, 0.6936937, 0.6990991, 0.6900901, 0.7045045, 0.6936937, 0.6900901, 0.6972973, 0.6972973, 0.6882883, 0.68108106, 0.6936937, 0.6936937]",0.6911976933479309
34,32,200,0.1,"[0.7831221167887257, 0.6975317243778031, 0.6930892779508653, 0.6852147834060951, 0.6794510039755297, 0.681008858490411, 0.6748968731481964, 0.6753575185241347, 0.6757101638461517, 0.6766449218287891, 0.6785486457914987, 0.6719089418685537, 0.6752376180789196, 0.6754438140953682, 0.6765115547266247, 0.672302202866635, 0.6720063103235155, 0.6729562175450821, 0.6724080685578433, 0.6728288862679409]","[0.7219372842762921, 0.733586436993367, 0.7089460298821733, 0.7064898798057625, 0.7084541438936113, 0.696223563976116, 0.7105230946798582, 0.7119528538471943, 0.7042025225656526, 0.7133409756797928, 0.7027563323845735, 0.6976137338457881, 0.705456746591104, 0.6968181095681749, 0.6970172137827486, 0.7031402050911844, 0.7036585603748355, 0.6985051073469557, 0.6964098548029994, 0.7117035453383987]","[0.6700762, 0.6951464, 0.6951464, 0.6951464, 0.6951464, 0.69454473, 0.6951464, 0.697152, 0.6983554, 0.69354194, 0.6951464, 0.6957481, 0.6951464, 0.69695145, 0.6901324, 0.6949459, 0.6941436, 0.697152, 0.6951464, 0.6891296]","[0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6774775, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.7009009, 0.6918919, 0.6756757, 0.6756757, 0.6756757, 0.68108106, 0.6756757]",0.6847041845321655
35,32,300,0.001,"[1.056797487354164, 0.8688399579407362, 0.7954338410270774, 0.7566820571712352, 0.7327249589522966, 0.7177657577535306, 0.7073338141510203, 0.6990507105197287, 0.6922425111995564, 0.6863771663389194, 0.6827615581264564, 0.6796457487753582, 0.6772187323489918, 0.6747214548137357, 0.6728497476784331, 0.6714151050496474, 0.6699161541734505, 0.6686477166220599, 0.6677995801832701, 0.6669341520138452]","[0.9358737790906752, 0.8487318850852348, 0.8076165866207432, 0.7753744093147484, 0.7557658053733207, 0.7427901609523876, 0.7348112866685197, 0.7254810349361317, 0.718128810057769, 0.7137310440475876, 0.7098814345694877, 0.7072532225299526, 0.7057151021184148, 0.7038928044808878, 0.7035946862117665, 0.7025731205940247, 0.7026697139482241, 0.7019287170590581, 0.7020711125554265, 0.7018044333200197]","[0.5200561, 0.69534695, 0.6951464, 0.69695145, 0.6993582, 0.6997593, 0.700361, 0.70336944, 0.70577615, 0.70738065, 0.70477337, 0.7055756, 0.7055756, 0.7055756, 0.70898515, 0.7069795, 0.706779, 0.7071801, 0.7061773, 0.70657843]","[0.67207205, 0.6756757, 0.6756757, 0.67927927, 0.6882883, 0.6900901, 0.6900901, 0.6882883, 0.67927927, 0.6900901, 0.6972973, 0.6936937, 0.6936937, 0.6954955, 0.6954955, 0.6918919, 0.6918919, 0.6900901, 0.6882883, 0.6918919]",0.6933621764183044
36,32,300,0.002,"[0.9173010399051809, 0.7599574277977651, 0.7152657460793405, 0.6959496174908717, 0.6858099678936992, 0.6796644269774537, 0.6763120389730635, 0.6741631555356417, 0.6715730746443664, 0.6701581559887001, 0.6686249548921229, 0.6666693495212193, 0.666222950755187, 0.6656708421833392, 0.6636958315914718, 0.6624297359072918, 0.6617483280052203, 0.6623695240984755, 0.660405986791053, 0.6590627496423274]","[0.8348133290136183, 0.7699346590686489, 0.7333728429433461, 0.7181758832287144, 0.711268532920528, 0.7073618866301872, 0.7065510749816895, 0.7044161429276338, 0.7026660410133568, 0.702526471099338, 0.700046811554883, 0.6997186573776039, 0.700847202056163, 0.6988201979044322, 0.6997407755336246, 0.6983138886657921, 0.698753567966255, 0.6973100659009572, 0.698250594976786, 0.6988868665050816]","[0.6133173, 0.6963498, 0.69955873, 0.7019655, 0.7015644, 0.70176494, 0.7037706, 0.7037706, 0.7037706, 0.70577615, 0.7037706, 0.7077818, 0.70637786, 0.7083835, 0.7077818, 0.7077818, 0.7101885, 0.70637786, 0.7103891, 0.7093863]","[0.6756757, 0.67927927, 0.6882883, 0.6918919, 0.6864865, 0.6936937, 0.6972973, 0.6990991, 0.6972973, 0.6954955, 0.6936937, 0.6900901, 0.6882883, 0.6972973, 0.6954955, 0.6990991, 0.6954955, 0.6918919, 0.7009009, 0.6972973]",0.7034631967544556
37,32,300,0.003,"[0.9980828732646616, 0.8138705056640358, 0.7274676699787558, 0.6960280014719774, 0.6857925073191004, 0.681437455001147, 0.6775799797473545, 0.6744383608678044, 0.6710022824909426, 0.6684787404666308, 0.6664097460455269, 0.6658627110411257, 0.6655476809121785, 0.663531963575618, 0.6610394680399614, 0.6593868555288166, 0.6583246968139667, 0.6582919161959532, 0.6573439465676547, 0.6572487242385369]","[0.9239313393025785, 0.7993356070002994, 0.7327532913233783, 0.720002928295651, 0.7111079563965669, 0.7072842394983446, 0.7043125033378601, 0.6994703637587057, 0.7009577428972399, 0.6981006039155496, 0.69768752439602, 0.6957914797035424, 0.6940028828543585, 0.6996068148999601, 0.6936962250116709, 0.6962527020557506, 0.6915620613742519, 0.6930318442550866, 0.6949214903084008, 0.6908115954012484]","[0.5579623, 0.6949459, 0.6993582, 0.70236665, 0.70397115, 0.70236665, 0.7027677, 0.70417166, 0.7043722, 0.7059767, 0.70958686, 0.7045728, 0.70417166, 0.7075812, 0.7059767, 0.7087846, 0.7087846, 0.7125953, 0.7109908, 0.7107902]","[0.6756757, 0.6828829, 0.6918919, 0.6864865, 0.6882883, 0.6972973, 0.6918919, 0.6990991, 0.7027027, 0.6936937, 0.6882883, 0.7027027, 0.6936937, 0.6990991, 0.6918919, 0.6918919, 0.6990991, 0.6972973, 0.6846847, 0.6972973]",0.6955267190933228
38,32,300,0.005,"[0.8125629764314737, 0.7054918513114415, 0.6886364748761973, 0.6792009541704336, 0.6727589036009659, 0.670683966431807, 0.6674421889400367, 0.665643319613093, 0.663709116254616, 0.6615695412552027, 0.6598387283108295, 0.6593489956769703, 0.660930909978497, 0.6569425800790568, 0.653654914326903, 0.6548654698866513, 0.65257868045217, 0.6530499124785193, 0.6569921958891206, 0.6525840597892927]","[0.7582817480370805, 0.7144731170422322, 0.7093543216988847, 0.6981933374662657, 0.7038591004706718, 0.6938096510397421, 0.6931402763804874, 0.6935279755978971, 0.6930067233137183, 0.6908936677752314, 0.689037878771086, 0.6942258396664182, 0.691689049875414, 0.6887400230845889, 0.6943911249573166, 0.6894320040135771, 0.6868924176370775, 0.6977828370558249, 0.6924572603122608, 0.6960521002073545]","[0.6680706, 0.6967509, 0.7013638, 0.7013638, 0.7037706, 0.7059767, 0.7019655, 0.7043722, 0.70236665, 0.706779, 0.70336944, 0.7083835, 0.70738065, 0.70998794, 0.7093863, 0.70738065, 0.7091857, 0.706779, 0.70818293, 0.70798236]","[0.6846847, 0.6900901, 0.6882883, 0.6864865, 0.6918919, 0.6954955, 0.6918919, 0.6918919, 0.6900901, 0.6882883, 0.6882883, 0.6900901, 0.6900901, 0.6864865, 0.67927927, 0.6918919, 0.6864865, 0.6882883, 0.6918919, 0.6846847]",0.6868686676025391
39,32,300,0.1,"[0.835218318246045, 0.6945841266503546, 0.6888581916743668, 0.6808126861437994, 0.6808563272875569, 0.6743432259731774, 0.6708537659346698, 0.676155074265316, 0.6758036452797203, 0.6754072309974872, 0.672353184682224, 0.6722131677769869, 0.6748373306902163, 0.6670212361212958, 0.6678188616044541, 0.6700845567327974, 0.67078783258204, 0.6713198703835874, 0.6686392372695978, 0.6700909702929922]","[0.7403810120917655, 0.7192429481325923, 0.7199027602737015, 0.7064212512325596, 0.7004177715327289, 0.7013231725306124, 0.6989270480903419, 0.7090729861646086, 0.7042876643103522, 0.7028308849076967, 0.7093153821455466, 0.7164356354120616, 0.6997088902705425, 0.7010588726481876, 0.6999155556833422, 0.6987893098109478, 0.7131359593288319, 0.7160971277468914, 0.7112848919791144, 0.7062165640495919]","[0.66867226, 0.697152, 0.69354194, 0.69454473, 0.69614923, 0.69534695, 0.69614923, 0.69755316, 0.69955873, 0.6951464, 0.6915363, 0.6947453, 0.6951464, 0.697152, 0.6983554, 0.6967509, 0.6951464, 0.6893301, 0.6951464, 0.6957481]","[0.66306305, 0.6756757, 0.6774775, 0.67927927, 0.6774775, 0.67927927, 0.68108106, 0.67927927, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6954955, 0.6864865, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757]",0.6847041845321655
40,32,500,0.001,"[1.1045173634212753, 0.9660829884241826, 0.8844106024496535, 0.8304854351930049, 0.7984344529139675, 0.7754909698617922, 0.7576482394733345, 0.7440610267864477, 0.7329092711700381, 0.7235461768499589, 0.7151820399748767, 0.7082949280499743, 0.7026879564854116, 0.6975282803626124, 0.6930869809126595, 0.6890838895033413, 0.6859846595679236, 0.6827401632866704, 0.6806494640481553, 0.6786295002930813]","[1.0271926119520858, 0.9380216104490263, 0.8864619259361748, 0.8540861617337476, 0.8319882680703928, 0.8118362765054445, 0.7937947527782337, 0.7783620803205816, 0.7658207620586361, 0.7559470448408041, 0.747580578198304, 0.7406085869213482, 0.7342448508417284, 0.7286558774140504, 0.7244623163798908, 0.7201528339772612, 0.7163375250928037, 0.7142693690351538, 0.7122365966573492, 0.7100807422990197]","[0.23967108, 0.6407942, 0.6987565, 0.6979543, 0.6963498, 0.6967509, 0.697152, 0.6989571, 0.6993582, 0.6997593, 0.6993582, 0.7005616, 0.7015644, 0.700361, 0.7015644, 0.70336944, 0.70397115, 0.7051745, 0.7061773, 0.7071801]","[0.5297297, 0.6666667, 0.68108106, 0.68108106, 0.67927927, 0.68108106, 0.6846847, 0.6828829, 0.6864865, 0.6846847, 0.6846847, 0.6846847, 0.6864865, 0.6882883, 0.6936937, 0.6918919, 0.6918919, 0.6882883, 0.6882883, 0.6828829]",0.6890332102775574
41,32,500,0.002,"[1.2250269884762877, 0.9637448400366607, 0.8254454847659828, 0.7647905683020153, 0.7400366031305885, 0.7231391679078664, 0.711354338807176, 0.7032381109191, 0.6967615333609537, 0.6915047899862872, 0.6868717723996391, 0.6835288995248555, 0.6801375563107386, 0.6770671540792812, 0.6749372423962327, 0.6733510091607943, 0.6714768712653533, 0.6704149573527327, 0.6697035138739958, 0.6686870817242977]","[1.0706618755787343, 0.8951957945351128, 0.813462970493076, 0.7871953453029599, 0.764029400305705, 0.7494079395457431, 0.7393252033371109, 0.7322705457876394, 0.7271926746712075, 0.7210372573620564, 0.7168493593061293, 0.712551863343866, 0.7108919792347126, 0.7075467066721873, 0.7041495796796438, 0.703682168109997, 0.7011797524787284, 0.6998694281320315, 0.7002245987857785, 0.6986052812756719]","[0.37605295, 0.5707982, 0.6949459, 0.6973526, 0.69915766, 0.6999599, 0.70116323, 0.7019655, 0.7021661, 0.7019655, 0.7029683, 0.7019655, 0.70336944, 0.7021661, 0.7037706, 0.70417166, 0.70357, 0.706779, 0.70657843, 0.708584]","[0.45945945, 0.67027026, 0.6738739, 0.67927927, 0.6846847, 0.6828829, 0.6882883, 0.6846847, 0.6864865, 0.6846847, 0.68108106, 0.6828829, 0.68108106, 0.6828829, 0.67927927, 0.6828829, 0.6828829, 0.68108106, 0.6846847, 0.6828829]",0.6883116960525513
42,32,500,0.003,"[0.9474575439945455, 0.7805223999805734, 0.7327182765615259, 0.7063889185970106, 0.6914091757918953, 0.6824502029717328, 0.677663006913552, 0.674432521238415, 0.6718777319393242, 0.6702178955030308, 0.6686016019214075, 0.6669335757160684, 0.6660882739527274, 0.6642970064056479, 0.6638271072233148, 0.6629466487134359, 0.6623962628664475, 0.6612995031173574, 0.6605602029428586, 0.6594779421132682]","[0.8532382475363242, 0.7983975829304876, 0.7571411250947832, 0.7274172021462036, 0.7171743436976596, 0.7085078385499146, 0.7067201330855086, 0.7049946484265027, 0.7030628339664357, 0.7024234834018054, 0.7003834430161897, 0.7005470733384829, 0.7009367797825787, 0.6986133053496077, 0.6973440840437606, 0.697680406205289, 0.6977977419758702, 0.6958240979426616, 0.6964423844406197, 0.6971566086416846]","[0.6175291, 0.6951464, 0.69915766, 0.697152, 0.70256716, 0.70236665, 0.70417166, 0.70397115, 0.7069795, 0.70577615, 0.7055756, 0.7059767, 0.7083835, 0.7061773, 0.7119936, 0.70898515, 0.7069795, 0.7093863, 0.70998794, 0.7101885]","[0.6756757, 0.6756757, 0.6882883, 0.6846847, 0.6864865, 0.6864865, 0.6846847, 0.6846847, 0.6900901, 0.6918919, 0.6882883, 0.6882883, 0.6900901, 0.6864865, 0.6900901, 0.6882883, 0.6882883, 0.6954955, 0.6882883, 0.6954955]",0.6890332102775574
43,32,500,0.005,"[0.8908930393619514, 0.7544341483510167, 0.7106334940764591, 0.6881339057496978, 0.6771535455726305, 0.6730174023704361, 0.6701530386203272, 0.6699509345476187, 0.6667160870700871, 0.6653348151527156, 0.6646625523198048, 0.6626349695944375, 0.6615130393274615, 0.6604952360796632, 0.6601844219811414, 0.6597253295775641, 0.6599154815442391, 0.6566273164089262, 0.6556183518150749, 0.6545852821273972]","[0.8395692185238675, 0.7580754144771679, 0.7257106014200159, 0.708771905920527, 0.7065968185931712, 0.7024898738474459, 0.7017808841155456, 0.6994281674290562, 0.7016262900721919, 0.6977864240740871, 0.6994167566299438, 0.6982298756504918, 0.6972896628551655, 0.698233462668754, 0.6973674571191942, 0.6967833380441408, 0.6952828260155411, 0.6971573808171727, 0.6971483611845756, 0.6982971392236315]","[0.6452066, 0.6951464, 0.69755316, 0.6999599, 0.7019655, 0.7045728, 0.70357, 0.70577615, 0.7083835, 0.70738065, 0.7061773, 0.71159244, 0.708584, 0.70958686, 0.7093863, 0.70637786, 0.7113919, 0.70998794, 0.7107902, 0.7107902]","[0.6756757, 0.67927927, 0.6828829, 0.67927927, 0.68108106, 0.6936937, 0.6864865, 0.6918919, 0.6954955, 0.6954955, 0.6936937, 0.6954955, 0.6936937, 0.6954955, 0.6954955, 0.6918919, 0.6954955, 0.6936937, 0.6918919, 0.6882883]",0.7027416825294495
44,32,500,0.1,"[0.9184788699327967, 0.7121074716584825, 0.6969767910765683, 0.6861908192908099, 0.6785936458159584, 0.6748047746954029, 0.6704523745091909, 0.6715263034558133, 0.6676181527060101, 0.6678292473731058, 0.6645850595393145, 0.6650616369522866, 0.6704982690575895, 0.6634433274282493, 0.66326403555696, 0.6643513719145189, 0.6656112475085345, 0.6624230150711665, 0.6657225859007394, 0.6653945506025498]","[0.7771377133893537, 0.7329667645531732, 0.7119589829230094, 0.712363143224974, 0.7060138218037717, 0.7063073945475055, 0.701715802824175, 0.6997937903747903, 0.7057605842212299, 0.702399927753586, 0.7020306721463934, 0.7159070984737294, 0.706589767524788, 0.7136566789300592, 0.7074266715092702, 0.7059385631535504, 0.7039030822547706, 0.700290681542577, 0.713003519956056, 0.7118585630580112]","[0.63818693, 0.6979543, 0.6979543, 0.6963498, 0.7037706, 0.6977537, 0.7027677, 0.7045728, 0.70637786, 0.70637786, 0.7091857, 0.7045728, 0.7061773, 0.7087846, 0.70818293, 0.7097874, 0.70738065, 0.7083835, 0.7087846, 0.7069795]","[0.6774775, 0.6774775, 0.6954955, 0.68108106, 0.6882883, 0.6936937, 0.6972973, 0.6882883, 0.6864865, 0.6846847, 0.6774775, 0.6864865, 0.6900901, 0.6918919, 0.6954955, 0.6882883, 0.6936937, 0.68108106, 0.67927927, 0.6738739]",0.691919207572937
45,32,1000,0.001,"[1.0469566239346666, 0.9864196743871426, 0.9319521925605256, 0.8841586812786725, 0.8462383049441972, 0.8157166217495244, 0.7917017400193014, 0.7728221649823301, 0.7582495498743298, 0.7462509051891775, 0.7363391163308028, 0.7278903041840364, 0.7210642658368297, 0.7150694044823155, 0.7100077517004889, 0.7057459582968787, 0.7019580697324732, 0.6987387244117055, 0.6961292270145117, 0.6935041470791602]","[1.02792227268219, 0.9761930108070374, 0.931803822517395, 0.8954197764396667, 0.8671178817749023, 0.8435030579566956, 0.824147641658783, 0.8080484867095947, 0.7936401963233948, 0.7809519171714783, 0.7698342800140381, 0.7603875398635864, 0.7523295879364014, 0.7456169724464417, 0.7405363321304321, 0.736088216304779, 0.7323448657989502, 0.7290824055671692, 0.7261778116226196, 0.7239309549331665]","[0.46048936, 0.6883273, 0.6947453, 0.6951464, 0.6951464, 0.6951464, 0.6951464, 0.6951464, 0.6951464, 0.6951464, 0.6951464, 0.6957481, 0.6977537, 0.697152, 0.6979543, 0.6979543, 0.69915766, 0.6999599, 0.7013638, 0.7013638]","[0.64144146, 0.67027026, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.68108106, 0.68108106, 0.68108106, 0.6882883, 0.6882883, 0.6900901, 0.6900901, 0.6882883, 0.6882883]",0.6868686676025391
46,32,1000,0.002,"[1.2482000241258562, 1.0536759566505225, 0.9467828884882187, 0.8887633015915327, 0.8462625530126627, 0.8092432494293577, 0.777728953301261, 0.7518760718067535, 0.7333388200401064, 0.719940426762784, 0.7109940054662439, 0.7042207689444033, 0.6989403440681653, 0.6943729239632889, 0.690569153833332, 0.687562567710494, 0.6849624275491747, 0.6829068320274736, 0.6812827594539415, 0.6797237873938109]","[1.1181025505065918, 0.9966588020324707, 0.9400269389152527, 0.9028883576393127, 0.8687823414802551, 0.8364192247390747, 0.8060980439186096, 0.7815208435058594, 0.7635941505432129, 0.7513348460197449, 0.7430747747421265, 0.7370195388793945, 0.7322869896888733, 0.728290855884552, 0.7250261306762695, 0.7218196392059326, 0.7192858457565308, 0.7171722650527954, 0.7161370515823364, 0.7148822546005249]","[0.24388286, 0.43401524, 0.68150824, 0.69374245, 0.6949459, 0.6949459, 0.6949459, 0.6949459, 0.6951464, 0.6955475, 0.6981548, 0.6987565, 0.6987565, 0.6993582, 0.6993582, 0.70116323, 0.7045728, 0.7043722, 0.7037706, 0.7043722]","[0.35495496, 0.65045047, 0.67927927, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6774775, 0.6846847, 0.6828829, 0.6846847, 0.6846847, 0.6864865, 0.6864865, 0.6882883, 0.6882883, 0.6900901, 0.6936937, 0.6900901, 0.6900901]",0.6940836906433105
47,32,1000,0.003,"[0.9596661758671503, 0.8534491679250501, 0.8018388153317938, 0.7627713580328539, 0.7370825617895803, 0.7215919946983451, 0.708948996905768, 0.6999490176201631, 0.6934588254813061, 0.6888943664577176, 0.6856548066269285, 0.6826615501875098, 0.6802420532708181, 0.678662614008532, 0.6768910388988613, 0.6752365420154429, 0.673785883979629, 0.6727403771241315, 0.6714926058156778, 0.6705355665743996]","[0.9040241837501526, 0.8669522404670715, 0.8266457319259644, 0.7876279950141907, 0.7638661861419678, 0.7482324838638306, 0.7379285097122192, 0.7305966019630432, 0.7231720089912415, 0.7177823185920715, 0.7150472402572632, 0.7118601202964783, 0.7085440158843994, 0.706082284450531, 0.706504225730896, 0.7045873403549194, 0.7038519382476807, 0.703903079032898, 0.7032197713851929, 0.702315092086792]","[0.6632571, 0.6951464, 0.6951464, 0.6955475, 0.6951464, 0.69915766, 0.6997593, 0.7021661, 0.7037706, 0.7013638, 0.70357, 0.70116323, 0.70176494, 0.7019655, 0.7027677, 0.70236665, 0.7027677, 0.7043722, 0.7053751, 0.70417166]","[0.6756757, 0.6756757, 0.6756757, 0.67927927, 0.68108106, 0.6864865, 0.6882883, 0.6936937, 0.6936937, 0.6972973, 0.6972973, 0.7009009, 0.7027027, 0.7063063, 0.7009009, 0.7027027, 0.6990991, 0.6972973, 0.6936937, 0.6954955]",0.6897546648979187
